Annotation Cluster 1	Enrichment Score: 4.755024590167936
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0002443~leukocyte mediated immunity	5	20.0	0.0017442674421071789	C9, CFI, RAC2, HMOX1, CD1B	22	487	19176	8.949038641030427	0.8442131928040293	0.5148583239269235	0.5148583239269235
GOTERM_BP_FAT	GO:0001906~cell killing	4	16.0	0.001979120791274978	C9, S100A12, CXCL13, CD1B	22	232	19176	15.0282131661442	0.8787441082027992	0.5148583239269235	0.5148583239269235
GOTERM_BP_FAT	GO:0050776~regulation of immune response	6	24.0	0.0036476520957800535	C9, CFI, RAC2, HMOX1, CXCL13, CD1B	22	987	19176	5.298701298701299	0.9795924809653536	0.6468503049849962	0.6468503049849962
GOTERM_BP_FAT	GO:0006955~immune response	8	32.0	0.004429070210244977	C9, CFI, RAC2, HMOX1, S100A12, LCP1, CXCL13, CD1B	22	2025	19176	3.4435016835016836	0.9911508741018478	0.6732186719572365	0.6732186719572365
GOTERM_BP_FAT	GO:0002684~positive regulation of immune system process	6	24.0	0.0072940322523547575	C9, CFI, RAC2, HMOX1, CXCL13, CD1B	22	1162	19176	4.5007041151619465	0.9995888750672973	0.7269897941511865	0.7269897941511865
GOTERM_BP_FAT	GO:0006959~humoral immune response	4	16.0	0.007991614786005926	C9, CFI, S100A12, CXCL13	22	382	19176	9.127082341742028	0.9998055354404387	0.7269897941511865	0.7269897941511865
GOTERM_BP_FAT	GO:0002460~adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	4	16.0	0.008879141786024988	C9, CFI, CXCL13, CD1B	22	397	19176	8.782230364094344	0.999925037159672	0.7269897941511865	0.7269897941511865
GOTERM_BP_FAT	GO:0050900~leukocyte migration	4	16.0	0.009565655186199822	RAC2, HMOX1, S100A12, CXCL13	22	408	19176	8.545454545454547	0.999964160518205	0.7269897941511865	0.7269897941511865
GOTERM_BP_FAT	GO:0048584~positive regulation of response to stimulus	8	32.0	0.015275857439573827	WNT5B, C9, CFI, RAC2, HMOX1, S100A12, CXCL13, CD1B	22	2543	19176	2.7420727129732243	0.9999999241363469	0.8126756157853277	0.8126756157853277
GOTERM_BP_FAT	GO:0030335~positive regulation of cell migration	4	16.0	0.02585560434476479	WNT5B, RAC2, HMOX1, CXCL13	22	593	19176	5.8795032960294344	0.9999999999992346	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0002703~regulation of leukocyte mediated immunity	3	12.0	0.027800115027716045	RAC2, HMOX1, CD1B	22	239	19176	10.941042221376948	0.9999999999999089	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0002682~regulation of immune system process	6	24.0	0.028463740426706602	C9, CFI, RAC2, HMOX1, CXCL13, CD1B	22	1631	19176	3.206510227969455	0.9999999999999559	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:2000147~positive regulation of cell motility	4	16.0	0.029123870490481537	WNT5B, RAC2, HMOX1, CXCL13	22	621	19176	5.6144049187527445	0.9999999999999787	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0051272~positive regulation of cellular component movement	4	16.0	0.031337445098205644	WNT5B, RAC2, HMOX1, CXCL13	22	639	19176	5.456252667520273	0.9999999999999981	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0040017~positive regulation of locomotion	4	16.0	0.03286200891279327	WNT5B, RAC2, HMOX1, CXCL13	22	651	19176	5.355676581483033	0.9999999999999997	0.878915127706972	0.878915127706972
GOTERM_BP_FAT	GO:0002699~positive regulation of immune effector process	3	12.0	0.03478524584691609	RAC2, HMOX1, CD1B	22	270	19176	9.684848484848484	1.0	0.878915127706972	0.878915127706972
GOTERM_BP_FAT	GO:0006952~defense response	6	24.0	0.04741305142569971	C9, CFI, HMOX1, S100A12, CXCL13, MPO	22	1869	19176	2.7981905734714725	1.0	0.9074035131108584	0.9074035131108584
GOTERM_BP_FAT	GO:0002250~adaptive immune response	4	16.0	0.05168907427349764	C9, CFI, CXCL13, CD1B	22	780	19176	4.46993006993007	1.0	0.9321555089322288	0.9321555089322288
GOTERM_BP_FAT	GO:0002449~lymphocyte mediated immunity	3	12.0	0.0672029478459784	C9, CFI, CD1B	22	390	19176	6.704895104895105	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0002697~regulation of immune effector process	3	12.0	0.08609172170817425	RAC2, HMOX1, CD1B	22	450	19176	5.810909090909091	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0050778~positive regulation of immune response	3	12.0	0.21040452874847737	C9, CFI, CD1B	22	782	19176	3.3438735177865606	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0045087~innate immune response	3	12.0	0.3054255605203303	C9, CFI, S100A12	22	1013	19176	2.5813515211343443	1.0	1.0	1.0

Annotation Cluster 3	Enrichment Score: 1.2561981840122016
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051186~cofactor metabolic process	4	16.0	0.01393404991888525	PGAM1, PGAM2, HMOX1, CPOX	22	469	19176	7.433998836983911	0.9999996765181185	0.8126756157853277	0.8126756157853277
GOTERM_BP_FAT	GO:0010035~response to inorganic substance	4	16.0	0.029729924033534166	PGAM2, HMOX1, CPOX, MPO	22	626	19176	5.569561428986349	0.999999999999989	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0010038~response to metal ion	3	12.0	0.07177735497608459	PGAM2, HMOX1, CPOX	22	405	19176	6.4565656565656555	1.0	1.0	1.0
GOTERM_MF_FAT	GO:0042802~identical protein binding	5	20.0	0.3176498481261003	GPX3, PGAM2, HMOX1, S100A12, CPOX	23	2182	16812	1.6749691148925996	1.0	1.0	1.0

Annotation Cluster 4	Enrichment Score: 1.2241368645366768
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0044433~cytoplasmic vesicle part	7	28.000000000000004	0.011896378737994054	WNT5B, RAB26, PGAM1, RAC2, S100A12, MPO, CD1B	23	1609	17627	3.33420704191099	0.8416625659590626	0.2617203322358692	0.254922401528444
GOTERM_CC_FAT	GO:0034774~secretory granule lumen	3	12.0	0.060449732639588416	PGAM1, S100A12, MPO	23	322	17627	7.140291655414528	0.9999324410093684	0.8531007477948019	0.8309422868131187
GOTERM_CC_FAT	GO:0060205~cytoplasmic vesicle lumen	3	12.0	0.0668558303071905	PGAM1, S100A12, MPO	23	341	17627	6.742445492796123	0.9999764437027255	0.8531007477948019	0.8309422868131187
GOTERM_CC_FAT	GO:0031983~vesicle lumen	3	12.0	0.06719921203870721	PGAM1, S100A12, MPO	23	342	17627	6.722730739893212	0.9999777417375794	0.8531007477948019	0.8309422868131187
GOTERM_CC_FAT	GO:0030141~secretory granule	4	16.0	0.09585832205280038	RAB26, PGAM1, S100A12, MPO	23	886	17627	3.460005888703504	0.9999998178541235	0.984145439742084	0.9585832205280038
GOTERM_CC_FAT	GO:0099503~secretory vesicle	4	16.0	0.1459608407089102	RAB26, PGAM1, S100A12, MPO	23	1070	17627	2.8650142218610317	0.9999999999719729	1.0	0.9803921568627451

Annotation Cluster 5	Enrichment Score: 1.1912870488684906
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0050900~leukocyte migration	4	16.0	0.009565655186199822	RAC2, HMOX1, S100A12, CXCL13	22	408	19176	8.545454545454547	0.999964160518205	0.7269897941511865	0.7269897941511865
GOTERM_BP_FAT	GO:0051674~localization of cell	7	28.000000000000004	0.011327156833597694	WNT5B, MGAT3, RAC2, HMOX1, S100A12, LCP1, CXCL13	22	1822	19176	3.3487675880650634	0.9999946169989208	0.7532559294342467	0.7532559294342467
GOTERM_BP_FAT	GO:0048870~cell motility	7	28.000000000000004	0.011327156833597694	WNT5B, MGAT3, RAC2, HMOX1, S100A12, LCP1, CXCL13	22	1822	19176	3.3487675880650634	0.9999946169989208	0.7532559294342467	0.7532559294342467
GOTERM_BP_FAT	GO:0040011~locomotion	7	28.000000000000004	0.019696048777669173	WNT5B, MGAT3, RAC2, HMOX1, S100A12, LCP1, CXCL13	22	2053	19176	2.9719700659788333	0.9999999993702009	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0016477~cell migration	6	24.0	0.024817284350129986	WNT5B, RAC2, HMOX1, S100A12, LCP1, CXCL13	22	1574	19176	3.3226290862885524	0.9999999999976199	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0030334~regulation of cell migration	5	20.0	0.0251287616067399	WNT5B, MGAT3, RAC2, HMOX1, CXCL13	22	1047	19176	4.1625423287314405	0.9999999999983064	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0030335~positive regulation of cell migration	4	16.0	0.02585560434476479	WNT5B, RAC2, HMOX1, CXCL13	22	593	19176	5.8795032960294344	0.9999999999992346	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0002685~regulation of leukocyte migration	3	12.0	0.027800115027716045	RAC2, HMOX1, CXCL13	22	239	19176	10.941042221376948	0.9999999999999089	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:2000147~positive regulation of cell motility	4	16.0	0.029123870490481537	WNT5B, RAC2, HMOX1, CXCL13	22	621	19176	5.6144049187527445	0.9999999999999787	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:2000145~regulation of cell motility	5	20.0	0.030441210687541406	WNT5B, MGAT3, RAC2, HMOX1, CXCL13	22	1111	19176	3.9227559119548316	0.999999999999995	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0006928~movement of cell or subcellular component	7	28.000000000000004	0.03132909833100059	WNT5B, MGAT3, RAC2, HMOX1, S100A12, LCP1, CXCL13	22	2278	19176	2.67842605156038	0.9999999999999981	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0051272~positive regulation of cellular component movement	4	16.0	0.031337445098205644	WNT5B, RAC2, HMOX1, CXCL13	22	639	19176	5.456252667520273	0.9999999999999981	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0040017~positive regulation of locomotion	4	16.0	0.03286200891279327	WNT5B, RAC2, HMOX1, CXCL13	22	651	19176	5.355676581483033	0.9999999999999997	0.878915127706972	0.878915127706972
GOTERM_BP_FAT	GO:0022603~regulation of anatomical structure morphogenesis	5	20.0	0.0353201651974305	WNT5B, RAC2, HMOX1, CXCL13, ERMN	22	1164	19176	3.7441424554826614	1.0	0.878915127706972	0.878915127706972
GOTERM_BP_FAT	GO:0040012~regulation of locomotion	5	20.0	0.03777465198865414	WNT5B, MGAT3, RAC2, HMOX1, CXCL13	22	1189	19176	3.6654178454010244	1.0	0.878915127706972	0.878915127706972
GOTERM_BP_FAT	GO:0051270~regulation of cellular component movement	5	20.0	0.0391923507729974	WNT5B, MGAT3, RAC2, HMOX1, CXCL13	22	1203	19176	3.622761278621628	1.0	0.878915127706972	0.878915127706972
GOTERM_BP_FAT	GO:0070887~cellular response to chemical stimulus	8	32.0	0.04511747640466034	AS3MT, WNT5B, MGAT3, RAC2, HMOX1, S100A12, CXCL13, MPO	22	3157	19176	2.2087712730728253	1.0	0.905754620652049	0.905754620652049
GOTERM_BP_FAT	GO:1901700~response to oxygen-containing compound	5	20.0	0.12707824250335523	WNT5B, GPX3, HMOX1, CXCL13, MPO	22	1794	19176	2.4293098206141686	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0010033~response to organic substance	6	24.0	0.2832219119369717	WNT5B, GPX3, HMOX1, CPOX, CXCL13, MPO	22	3278	19176	1.5954295856675356	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0033993~response to lipid	3	12.0	0.30583833933353055	WNT5B, CXCL13, MPO	22	1014	19176	2.57880580957504	1.0	1.0	1.0
GOTERM_BP_FAT	GO:1901701~cellular response to oxygen-containing compound	3	12.0	0.3865843467842409	WNT5B, CXCL13, MPO	22	1212	19176	2.1575157515751573	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0007166~cell surface receptor signaling pathway	5	20.0	0.3909872936944159	WNT5B, PGAM2, HMOX1, CXCL13, DLL3	22	2885	19176	1.510634945643611	1.0	1.0	1.0
GOTERM_CC_FAT	GO:0005783~endoplasmic reticulum	4	16.0	0.48869272845852946	WNT5B, RAC2, MAN1C1, HMOX1	23	2076	17627	1.4766691798609366	1.0	1.0	0.9803921568627451
GOTERM_BP_FAT	GO:0065009~regulation of molecular function	5	20.0	0.4918218326508276	GABBR2, RAC2, HMOX1, S100A12, CXCL13	22	3268	19176	1.3335929676198954	1.0	1.0	1.0
GOTERM_CC_FAT	GO:0044432~endoplasmic reticulum part	3	12.0	0.5582020601335445	WNT5B, RAC2, HMOX1	23	1470	17627	1.564063886424135	1.0	1.0	0.9803921568627451
GOTERM_BP_FAT	GO:0042592~homeostatic process	3	12.0	0.6512631773842903	RAC2, HMOX1, CXCL13	22	1972	19176	1.3260188087774294	1.0	1.0	1.0

Annotation Cluster 6	Enrichment Score: 1.1859874269026986
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006979~response to oxidative stress	4	16.0	0.014990446465494491	GPX3, MGAT3, HMOX1, MPO	22	482	19176	7.233496793662769	0.999999896706859	0.8126756157853277	0.8126756157853277
GOTERM_BP_FAT	GO:0034599~cellular response to oxidative stress	3	12.0	0.04600236234722687	MGAT3, HMOX1, MPO	22	315	19176	8.301298701298702	1.0	0.9064169173601738	0.9064169173601738
GOTERM_BP_FAT	GO:0033554~cellular response to stress	4	16.0	0.40127584416920725	MAP1LC3B, MGAT3, HMOX1, MPO	22	2077	19176	1.6786448986737865	1.0	1.0	1.0

Annotation Cluster 7	Enrichment Score: 1.0245496366941305
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0044433~cytoplasmic vesicle part	7	28.000000000000004	0.011896378737994054	WNT5B, RAB26, PGAM1, RAC2, S100A12, MPO, CD1B	23	1609	17627	3.33420704191099	0.8416625659590626	0.2617203322358692	0.254922401528444
GOTERM_CC_FAT	GO:0030659~cytoplasmic vesicle membrane	3	12.0	0.2612369048304025	WNT5B, RAB26, RAC2	23	795	17627	2.8920426579163245	1.0	1.0	0.9803921568627451
GOTERM_CC_FAT	GO:0012506~vesicle membrane	3	12.0	0.27158249778057764	WNT5B, RAB26, RAC2	23	817	17627	2.8141663562343675	1.0	1.0	0.9803921568627451

Annotation Cluster 8	Enrichment Score: 0.9761171652754809
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0045576~mast cell activation	3	12.0	0.0024194470109347908	RAC2, HMOX1, S100A12	22	67	19176	39.028493894165535	0.9242133566918591	0.5148583239269235	0.5148583239269235
GOTERM_BP_FAT	GO:0030593~neutrophil chemotaxis	3	12.0	0.0057198979488988335	RAC2, S100A12, CXCL13	22	104	19176	25.14335664335664	0.9977776275057629	0.7269897941511865	0.7269897941511865
GOTERM_BP_FAT	GO:1990266~neutrophil migration	3	12.0	0.008802928829949978	RAC2, S100A12, CXCL13	22	130	19176	20.114685314685314	0.9999186400346256	0.7269897941511865	0.7269897941511865
GOTERM_BP_FAT	GO:0071621~granulocyte chemotaxis	3	12.0	0.009197371115221432	RAC2, S100A12, CXCL13	22	133	19176	19.660970608339028	0.9999467505669435	0.7269897941511865	0.7269897941511865
GOTERM_BP_FAT	GO:0050900~leukocyte migration	4	16.0	0.009565655186199822	RAC2, HMOX1, S100A12, CXCL13	22	408	19176	8.545454545454547	0.999964160518205	0.7269897941511865	0.7269897941511865
GOTERM_BP_FAT	GO:0051674~localization of cell	7	28.000000000000004	0.011327156833597694	WNT5B, MGAT3, RAC2, HMOX1, S100A12, LCP1, CXCL13	22	1822	19176	3.3487675880650634	0.9999946169989208	0.7532559294342467	0.7532559294342467
GOTERM_BP_FAT	GO:0048870~cell motility	7	28.000000000000004	0.011327156833597694	WNT5B, MGAT3, RAC2, HMOX1, S100A12, LCP1, CXCL13	22	1822	19176	3.3487675880650634	0.9999946169989208	0.7532559294342467	0.7532559294342467
GOTERM_BP_FAT	GO:0097530~granulocyte migration	3	12.0	0.012938348132461218	RAC2, S100A12, CXCL13	22	159	19176	16.445969125214404	0.9999990523287194	0.8097883772316903	0.8097883772316903
GOTERM_BP_FAT	GO:0040011~locomotion	7	28.000000000000004	0.019696048777669173	WNT5B, MGAT3, RAC2, HMOX1, S100A12, LCP1, CXCL13	22	2053	19176	2.9719700659788333	0.9999999993702009	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0016477~cell migration	6	24.0	0.024817284350129986	WNT5B, RAC2, HMOX1, S100A12, LCP1, CXCL13	22	1574	19176	3.3226290862885524	0.9999999999976199	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0030335~positive regulation of cell migration	4	16.0	0.02585560434476479	WNT5B, RAC2, HMOX1, CXCL13	22	593	19176	5.8795032960294344	0.9999999999992346	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0002274~myeloid leukocyte activation	3	12.0	0.02652277882671588	RAC2, HMOX1, S100A12	22	233	19176	11.222785797893092	0.9999999999996311	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0097529~myeloid leukocyte migration	3	12.0	0.02844805913200856	RAC2, S100A12, CXCL13	22	242	19176	10.805409466566491	0.9999999999999551	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:2000147~positive regulation of cell motility	4	16.0	0.029123870490481537	WNT5B, RAC2, HMOX1, CXCL13	22	621	19176	5.6144049187527445	0.9999999999999787	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0030595~leukocyte chemotaxis	3	12.0	0.029762283259680822	RAC2, S100A12, CXCL13	22	248	19176	10.54398826979472	0.9999999999999895	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0006928~movement of cell or subcellular component	7	28.000000000000004	0.03132909833100059	WNT5B, MGAT3, RAC2, HMOX1, S100A12, LCP1, CXCL13	22	2278	19176	2.67842605156038	0.9999999999999981	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0051272~positive regulation of cellular component movement	4	16.0	0.031337445098205644	WNT5B, RAC2, HMOX1, CXCL13	22	639	19176	5.456252667520273	0.9999999999999981	0.8774484627497581	0.8774484627497581
GOTERM_BP_FAT	GO:0040017~positive regulation of locomotion	4	16.0	0.03286200891279327	WNT5B, RAC2, HMOX1, CXCL13	22	651	19176	5.355676581483033	0.9999999999999997	0.878915127706972	0.878915127706972
GOTERM_BP_FAT	GO:0002366~leukocyte activation involved in immune response	3	12.0	0.04061590690460392	RAC2, HMOX1, LCP1	22	294	19176	8.894248608534323	1.0	0.878915127706972	0.878915127706972
GOTERM_BP_FAT	GO:0002263~cell activation involved in immune response	3	12.0	0.04162188579772831	RAC2, HMOX1, LCP1	22	298	19176	8.774862721171445	1.0	0.878915127706972	0.878915127706972
GOTERM_BP_FAT	GO:0060326~cell chemotaxis	3	12.0	0.0494637253387498	RAC2, S100A12, CXCL13	22	328	19176	7.972283813747229	1.0	0.9074035131108584	0.9074035131108584
GOTERM_BP_FAT	GO:0032103~positive regulation of response to external stimulus	3	12.0	0.06361919328583604	RAC2, S100A12, CXCL13	22	378	19176	6.917748917748917	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0060341~regulation of cellular localization	4	16.0	0.09308592032842426	MGAT3, RAC2, HMOX1, LCP1	22	998	19176	3.493532519584624	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0045321~leukocyte activation	4	16.0	0.10344533151768918	RAC2, HMOX1, S100A12, LCP1	22	1045	19176	3.33640713353632	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0032386~regulation of intracellular transport	3	12.0	0.10675744032187562	RAC2, HMOX1, LCP1	22	511	19176	5.117238925458103	1.0	1.0	1.0
GOTERM_BP_FAT	GO:1903827~regulation of cellular protein localization	3	12.0	0.13866846749240053	MGAT3, RAC2, LCP1	22	599	19176	4.365457580816512	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0001775~cell activation	4	16.0	0.1389489850660632	RAC2, HMOX1, S100A12, LCP1	22	1193	19176	2.922502476567858	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0044089~positive regulation of cellular component biogenesis	3	12.0	0.15191858406849557	RAC2, LCP1, CXCL13	22	634	19176	4.124462288500143	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0006935~chemotaxis	3	12.0	0.1546009091519508	RAC2, S100A12, CXCL13	22	641	19176	4.079421358672528	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0042330~taxis	3	12.0	0.1561382093983268	RAC2, S100A12, CXCL13	22	645	19176	4.054122621564482	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0009605~response to external stimulus	6	24.0	0.17415351962594838	MAP1LC3B, RAC2, HMOX1, S100A12, CXCL13, MPO	22	2757	19176	1.8969235334850134	1.0	1.0	1.0
GOTERM_MF_FAT	GO:0005102~receptor binding	5	20.0	0.19314166158200793	WNT5B, S100A12, LCP1, CXCL13, DLL3	23	1761	16812	2.0754018220872528	0.9999999999999801	1.0	1.0
GOTERM_BP_FAT	GO:0006954~inflammatory response	3	12.0	0.21446077402808736	HMOX1, S100A12, CXCL13	22	792	19176	3.3016528925619832	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0032880~regulation of protein localization	3	12.0	0.2736021183513718	MGAT3, RAC2, LCP1	22	936	19176	2.7937062937062933	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0032101~regulation of response to external stimulus	3	12.0	0.2822838902743821	RAC2, S100A12, CXCL13	22	957	19176	2.7324023938443998	1.0	1.0	1.0
GOTERM_MF_FAT	GO:0019899~enzyme binding	5	20.0	0.3157798822075869	MAP1LC3B, PGAM1, RAC2, HMOX1, LCP1	23	2176	16812	1.6795875959079283	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0044087~regulation of cellular component biogenesis	3	12.0	0.3444729893789601	RAC2, LCP1, CXCL13	22	1108	19176	2.3600262553331146	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0051049~regulation of transport	4	16.0	0.35077873543409516	RAB26, RAC2, HMOX1, LCP1	22	1915	19176	1.8206503679088537	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0034613~cellular protein localization	4	16.0	0.36796004146710715	RAB26, MGAT3, RAC2, LCP1	22	1970	19176	1.769820027688048	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0070727~cellular macromolecule localization	4	16.0	0.3720179349652927	RAB26, MGAT3, RAC2, LCP1	22	1983	19176	1.7582175766744603	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0051641~cellular localization	5	20.0	0.43294022626998363	RAB26, MGAT3, RAC2, HMOX1, LCP1	22	3043	19176	1.4321990858303708	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0051130~positive regulation of cellular component organization	3	12.0	0.4857891501389919	RAC2, LCP1, CXCL13	22	1469	19176	1.7800606473172842	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0065009~regulation of molecular function	5	20.0	0.4918218326508276	GABBR2, RAC2, HMOX1, S100A12, CXCL13	22	3268	19176	1.3335929676198954	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0050790~regulation of catalytic activity	4	16.0	0.5415687515399481	GABBR2, RAC2, S100A12, CXCL13	22	2547	19176	1.3688831780704573	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0008104~protein localization	4	16.0	0.5737437635345617	RAB26, MGAT3, RAC2, LCP1	22	2663	19176	1.3092547707643465	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0046907~intracellular transport	3	12.0	0.5946706905801817	RAC2, HMOX1, LCP1	22	1785	19176	1.464935064935065	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0015031~protein transport	3	12.0	0.6000625493340145	RAB26, RAC2, LCP1	22	1802	19176	1.451114922813036	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0035556~intracellular signal transduction	4	16.0	0.6052001186136051	RAC2, HMOX1, S100A12, LCP1	22	2781	19176	1.2537020692360497	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0015833~peptide transport	3	12.0	0.6177815680519274	RAB26, RAC2, LCP1	22	1859	19176	1.4066213506772947	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0042886~amide transport	3	12.0	0.6295847192477046	RAB26, RAC2, LCP1	22	1898	19176	1.37771817223872	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0051128~regulation of cellular component organization	4	16.0	0.6352816541747496	RAC2, LCP1, CXCL13, ERMN	22	2899	19176	1.2026717676941892	1.0	1.0	1.0
GOTERM_BP_FAT	GO:0045184~establishment of protein localization	3	12.0	0.6355364127779001	RAB26, RAC2, LCP1	22	1918	19176	1.3633519764906625	1.0	1.0	1.0
