Annotation Cluster 1	Enrichment Score: 7.0799810730670885
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0009607~response to biotic stimulus	23	21.296296296296298	8.195365868759449E-7	CFD, RPL30, EDN1, SPI1, CCL20, GZMA, REG1A, HMGB2, TNFRSF10B, RNASE4, PTGS2, IL22RA1, ALAD, IFNL2, TKFC, CLEC7A, H2BC21, PLA2G10, ABL1, CTSG, VIM, IL7R, B2M	103	1283	19176	3.337505391641254	0.0027817298000468726	0.0013923926611022304	0.0013419911610093598
GOTERM_BP_FAT	GO:0051707~response to other organism	22	20.37037037037037	1.5991400136872832E-6	CFD, RPL30, EDN1, SPI1, CCL20, GZMA, REG1A, HMGB2, RNASE4, PTGS2, IL22RA1, ALAD, IFNL2, TKFC, CLEC7A, H2BC21, PLA2G10, ABL1, CTSG, VIM, IL7R, B2M	103	1228	19176	3.3353783877802727	0.005420735752925121	0.001412399641837915	0.001361273933790221
GOTERM_BP_FAT	GO:0043207~response to external biotic stimulus	22	20.37037037037037	1.662624651957522E-6	CFD, RPL30, EDN1, SPI1, CCL20, GZMA, REG1A, HMGB2, RNASE4, PTGS2, IL22RA1, ALAD, IFNL2, TKFC, CLEC7A, H2BC21, PLA2G10, ABL1, CTSG, VIM, IL7R, B2M	103	1231	19176	3.3272499270464455	0.005635327524996181	0.001412399641837915	0.001361273933790221
GOTERM_BP_FAT	GO:0002684~positive regulation of immune system process	21	19.444444444444446	2.6883227377183673E-6	CFD, EDN1, SPI1, ZNF580, CCL20, GCNT1, HMGB2, IHH, PRKCZ, THBS4, IFNL2, TKFC, CLEC7A, NPPA, ABL1, CTSG, MNDA, A2M, IL7R, B2M, CD320	103	1162	19176	3.364604047256989	0.009096000076219801	0.0017166872004646795	0.0016545469633672235
GOTERM_BP_FAT	GO:0006952~defense response	27	25.0	3.536436257578798E-6	CFD, CCL14, RPL30, SPI1, HMGB2, METRNL, PTGS2, PRKCZ, IFNL2, TKFC, CLEC7A, H2BC21, NPPA, CTSG, A2M, B2M, EDN1, ZNF580, CCL20, TNFRSF10B, RNASE4, IL22RA1, PROC, PLA2G10, MNDA, VIM, IL7R	103	1869	19176	2.6895229783852015	0.011948412070906467	0.0017166872004646795	0.0016545469633672235
GOTERM_BP_FAT	GO:0009617~response to bacterium	17	15.74074074074074	9.124390459510252E-6	CFD, RPL30, EDN1, SPI1, CCL20, GZMA, HMGB2, RNASE4, PTGS2, IL22RA1, ALAD, H2BC21, ABL1, CTSG, VIM, IL7R, B2M	103	842	19176	3.7588727717178245	0.03053794584065528	0.0031004678781415837	0.002988237875489608
GOTERM_BP_FAT	GO:0002682~regulation of immune system process	24	22.22222222222222	1.1958291067501418E-5	CFD, EDN1, SPI1, ZNF580, LDB1, CCL20, GCNT1, HMGB2, IHH, PRKCZ, THBS4, FSTL3, IFNL2, TKFC, CLEC7A, NPPA, PLA2G10, ABL1, CTSG, MNDA, A2M, IL7R, B2M, CD320	103	1631	19176	2.739542719041865	0.039831485867414584	0.003694024822488166	0.0035603093860061045
GOTERM_BP_FAT	GO:0098542~defense response to other organism	14	12.962962962962962	9.241908401218798E-5	RPL30, SPI1, CCL20, HMGB2, RNASE4, IL22RA1, IFNL2, TKFC, CLEC7A, H2BC21, PLA2G10, CTSG, IL7R, B2M	103	705	19176	3.6970873786407763	0.26958833809780725	0.013085001978058949	0.012611354172496486
GOTERM_BP_FAT	GO:0006955~immune response	24	22.22222222222222	3.329127897692266E-4	CFD, CCL14, RPL30, EDN1, SPI1, CCL20, GZMA, REG1A, HMGB2, SECTM1, PRKCZ, IFNL2, TKFC, CLEC7A, H2BC21, NPPA, ABL1, TNFRSF17, CTSG, MNDA, VIM, A2M, IL7R, B2M	103	2025	19176	2.206515641855448	0.677534450400114	0.02406888637523047	0.02319764652115356
GOTERM_BP_FAT	GO:0032496~response to lipopolysaccharide	9	8.333333333333332	8.80471391047235E-4	ALAD, EDN1, SPI1, ABL1, HMGB2, CTSG, VIM, PTGS2, B2M	103	375	19176	4.468194174757282	0.9499153414921938	0.043997673334978005	0.04240505596587787
GOTERM_BP_FAT	GO:0050778~positive regulation of immune response	13	12.037037037037036	9.081065879205205E-4	CFD, SPI1, HMGB2, PRKCZ, IFNL2, TKFC, CLEC7A, NPPA, ABL1, CTSG, MNDA, A2M, B2M	103	782	19176	3.0949767834529336	0.954409533255839	0.04408208836791327	0.04248641536342435
GOTERM_BP_FAT	GO:0002237~response to molecule of bacterial origin	9	8.333333333333332	0.0012479520003331132	ALAD, EDN1, SPI1, ABL1, HMGB2, CTSG, VIM, PTGS2, B2M	103	396	19176	4.231244483671668	0.9856562049023946	0.05507195970301193	0.05307847793624605
GOTERM_BP_FAT	GO:0042742~defense response to bacterium	9	8.333333333333332	0.0015074109335546449	IL22RA1, RPL30, CCL20, H2BC21, HMGB2, RNASE4, CTSG, IL7R, B2M	103	408	19176	4.106796116504855	0.994068958217361	0.06100442442373794	0.05879620070269034
GOTERM_BP_FAT	GO:0050776~regulation of immune response	14	12.962962962962962	0.0021952644202790092	CFD, SPI1, HMGB2, PRKCZ, IFNL2, TKFC, CLEC7A, NPPA, ABL1, CTSG, MNDA, A2M, IL7R, B2M	103	987	19176	2.6407766990291264	0.9994300181143139	0.075620801212933	0.07288349734324767
GOTERM_BP_FAT	GO:0045087~innate immune response	14	12.962962962962962	0.002751244349018969	CFD, CCL14, EDN1, SPI1, CCL20, HMGB2, IFNL2, TKFC, CLEC7A, H2BC21, MNDA, VIM, A2M, B2M	103	1013	19176	2.572997632716434	0.9999142751053539	0.08730177768165182	0.08414164858958496
GOTERM_BP_FAT	GO:0002252~immune effector process	13	12.037037037037036	0.004404470875114517	CFD, SPI1, PRKCZ, IFNL2, TKFC, CLEC7A, NPPA, PLA2G10, ABL1, CTSG, A2M, IL7R, B2M	103	946	19176	2.5584268971037996	0.9999996952770556	0.11086216321214169	0.10684920085925959

Annotation Cluster 3	Enrichment Score: 3.807072944798419
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0010033~response to organic substance	37	34.25925925925926	7.114388289253475E-6	CCL14, GRAMD1C, BMP10, SPI1, REG1A, GCNT1, HMGB2, IHH, HMGCR, PTGS2, PRKCZ, THBS4, HK2, FSTL3, ALAD, IFNL2, CLEC7A, DDI2, NPPA, NAMPT, BSG, ABL1, TNFRSF17, CTSG, A2M, B2M, H2AZ1, EDN1, CCL20, SAP30, IL22RA1, IL1RAPL2, PLA2G10, MNDA, VIM, IL7R, FGF12	103	3278	19176	2.1014234348436474	0.023891852472745057	0.002686076822987034	0.00258884684970057
GOTERM_BP_FAT	GO:0070887~cellular response to chemical stimulus	35	32.407407407407405	2.2219106610948126E-5	CCL14, GRAMD1C, BMP10, SPI1, REG1A, HMGB2, HMGCR, PTGS2, PRKCZ, THBS4, HK2, FSTL3, ALAD, IFNL2, CLEC7A, DDI2, NAMPT, BSG, ABL1, TNFRSF17, CTSG, B2M, H2AZ1, EDN1, ZNF580, CCL20, SAP30, IL22RA1, IL1RAPL2, PLA2G10, MNDA, VIM, IL7R, MET, FGF12	103	3157	19176	2.0640216993520335	0.07274213669610308	0.006291710355333478	0.0060639645125712596
GOTERM_BP_FAT	GO:0071310~cellular response to organic substance	30	27.77777777777778	4.252727333674039E-5	CCL14, GRAMD1C, BMP10, SPI1, REG1A, HMGB2, HMGCR, PTGS2, PRKCZ, HK2, FSTL3, ALAD, IFNL2, CLEC7A, NAMPT, ABL1, TNFRSF17, CTSG, B2M, H2AZ1, EDN1, CCL20, SAP30, IL22RA1, IL1RAPL2, PLA2G10, MNDA, VIM, IL7R, FGF12	103	2551	19176	2.189432661092357	0.13459119419035215	0.00802820415545799	0.007737601120990266
GOTERM_BP_FAT	GO:0071345~cellular response to cytokine stimulus	16	14.814814814814813	5.4906414358821505E-5	CCL14, EDN1, SPI1, CCL20, REG1A, HK2, IL22RA1, ALAD, IFNL2, IL1RAPL2, PLA2G10, TNFRSF17, CTSG, MNDA, VIM, IL7R	103	870	19176	3.4239035821894874	0.17025099380595154	0.009502532658110784	0.009158562229344563
GOTERM_BP_FAT	GO:0034097~response to cytokine	17	15.74074074074074	5.72311078909951E-5	CCL14, EDN1, SPI1, CCL20, REG1A, PTGS2, HK2, IL22RA1, ALAD, IFNL2, IL1RAPL2, PLA2G10, TNFRSF17, CTSG, MNDA, VIM, IL7R	103	979	19176	3.2328609538165556	0.1767818959976295	0.009502532658110784	0.009158562229344563
GOTERM_BP_FAT	GO:1901700~response to oxygen-containing compound	23	21.296296296296298	1.565705719496035E-4	H2AZ1, GRAMD1C, EDN1, SPI1, ZNF580, REG1A, GCNT1, HMGB2, IHH, HMGCR, PTGS2, PRKCZ, ALAD, CLEC7A, BSG, NPPA, NAMPT, ABL1, CTSG, VIM, A2M, MET, B2M	103	1794	19176	2.386855862584018	0.4127032442831927	0.016625837608898523	0.016024019472967235
GOTERM_BP_FAT	GO:0051240~positive regulation of multicellular organismal process	23	21.296296296296298	5.618177265521596E-4	ATP5PF, BMP10, EDN1, ZNF580, REG1A, HMGB2, IHH, HMGCR, PTGS2, PRKCZ, HK2, SAP30, TKFC, CLEC7A, BSG, NPPA, ABL1, CTSG, MNDA, VIM, IL7R, MET, B2M	103	1965	19176	2.179144741717928	0.8519425762710273	0.03409029705043283	0.032856304543898616
GOTERM_BP_FAT	GO:1901701~cellular response to oxygen-containing compound	17	15.74074074074074	6.446231569989262E-4	H2AZ1, GRAMD1C, EDN1, SPI1, ZNF580, REG1A, HMGB2, HMGCR, PTGS2, PRKCZ, CLEC7A, NAMPT, ABL1, CTSG, VIM, MET, B2M	103	1212	19176	2.6113621070844952	0.8882823555833945	0.03532950786261857	0.03405065869631425
GOTERM_BP_FAT	GO:0008283~cell proliferation	18	16.666666666666664	0.04549305331030489	CCL14, BMP10, EDN1, ZNF580, REG1A, HMGB2, IHH, HMGCR, PTGS2, PRKCZ, THBS4, CLEC7A, NAMPT, ABL1, MNDA, IL7R, B2M, CD320	103	2069	19176	1.6196933934596236	1.0	0.3945708478387636	0.3802882656480138

Annotation Cluster 4	Enrichment Score: 2.6391328093223034
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0032989~cellular component morphogenesis	19	17.59259259259259	3.133843680731076E-5	BMP10, EDN1, COL15A1, SPI1, CNTN5, REG1A, IHH, GFRA3, PRKCZ, EFNA1, CFDP1, CFL2, BSG, PLA2G10, ABL1, IL7R, MET, VCL, S100A10	103	1146	19176	3.0866670055405887	0.10104384433624214	0.0074822109831566225	0.007211371680352543
GOTERM_BP_FAT	GO:0048468~cell development	28	25.925925925925924	5.8726658569842994E-5	COL15A1, BMP10, SPI1, YTHDC1, REG1A, HMGB2, IHH, STMN4, PRKCZ, CLEC7A, CFL2, SVBP, NPPA, BSG, ABL1, EFHD1, B2M, S100A10, EDN1, CNTN5, GFRA3, EFNA1, PROC, PLA2G10, VIM, MET, VCL, HDGFL3	103	2324	19176	2.2430693648379925	0.1809562469092736	0.009502532658110784	0.009158562229344563
GOTERM_BP_FAT	GO:0000902~cell morphogenesis	17	15.74074074074074	1.1238886511458107E-4	EDN1, COL15A1, SPI1, CNTN5, REG1A, IHH, GFRA3, PRKCZ, EFNA1, CFDP1, BSG, PLA2G10, ABL1, IL7R, MET, VCL, S100A10	103	1037	19176	3.052045201336941	0.3175262546087819	0.014740774825189904	0.01420719174587903
GOTERM_BP_FAT	GO:0031175~neuron projection development	16	14.814814814814813	1.8364734127272395E-4	EDN1, CNTN5, REG1A, STMN4, GFRA3, PRKCZ, EFNA1, SVBP, BSG, PLA2G10, ABL1, EFHD1, VIM, B2M, VCL, HDGFL3	103	970	19176	3.070923831448303	0.4643501722949662	0.017551325422261267	0.016916006697441335
GOTERM_BP_FAT	GO:0048699~generation of neurons	21	19.444444444444446	3.1220834601497163E-4	EDN1, CNTN5, LDB1, REG1A, HMGB2, IHH, STMN4, GFRA3, PRKCZ, EFNA1, SVBP, BSG, PLA2G10, ABL1, EFHD1, VIM, MET, B2M, VCL, HDGFL3, S100A10	103	1624	19176	2.4074322062269835	0.6540156927573124	0.023575199105752745	0.022721829626645155
GOTERM_BP_FAT	GO:0048666~neuron development	17	15.74074074074074	3.595716876453236E-4	EDN1, CNTN5, REG1A, IHH, STMN4, GFRA3, PRKCZ, EFNA1, SVBP, BSG, PLA2G10, ABL1, EFHD1, VIM, B2M, VCL, HDGFL3	103	1149	19176	2.7545438414154986	0.705478699374282	0.025080746815399964	0.02417287987652586
GOTERM_BP_FAT	GO:0030182~neuron differentiation	19	17.59259259259259	5.341191847136214E-4	EDN1, CNTN5, LDB1, REG1A, IHH, STMN4, GFRA3, PRKCZ, EFNA1, SVBP, BSG, PLA2G10, ABL1, EFHD1, VIM, MET, B2M, VCL, HDGFL3	103	1437	19176	2.4616008269655634	0.8373177098696805	0.033057790973810744	0.03186117287793708
GOTERM_BP_FAT	GO:0000904~cell morphogenesis involved in differentiation	13	12.037037037037036	6.381694877580777E-4	EDN1, COL15A1, SPI1, CNTN5, IHH, GFRA3, EFNA1, BSG, PLA2G10, ABL1, MET, VCL, S100A10	103	751	19176	3.222732150013574	0.8858030308974366	0.03532950786261857	0.03405065869631425
GOTERM_BP_FAT	GO:0022008~neurogenesis	21	19.444444444444446	7.504320809106086E-4	EDN1, CNTN5, LDB1, REG1A, HMGB2, IHH, STMN4, GFRA3, PRKCZ, EFNA1, SVBP, BSG, PLA2G10, ABL1, EFHD1, VIM, MET, B2M, VCL, HDGFL3, S100A10	103	1739	19176	2.2482288113356073	0.9220491042844257	0.039843253295847626	0.03840101664034755
GOTERM_BP_FAT	GO:0007399~nervous system development	25	23.14814814814815	0.004189209946463903	LDB1, REG1A, HMGB2, IHH, STMN4, RFNG, PRKCZ, SVBP, BSG, ABL1, EFHD1, B2M, S100A10, ATP5PF, EDN1, CNTN5, GFRA3, EFNA1, IL1RAPL2, PLA2G10, VIM, MET, FGF12, VCL, HDGFL3	103	2592	19176	1.7956670262495507	0.9999993646142284	0.10807508041133641	0.10416300422222682
GOTERM_BP_FAT	GO:0061564~axon development	9	8.333333333333332	0.005465875187964494	EFNA1, EDN1, CNTN5, SVBP, BSG, PLA2G10, ABL1, GFRA3, VCL	103	504	19176	3.3245492371705967	0.999999991884333	0.12442232617725232	0.1199185162538262
GOTERM_BP_FAT	GO:0048812~neuron projection morphogenesis	10	9.25925925925926	0.006155990251720114	EFNA1, EDN1, CNTN5, BSG, REG1A, PLA2G10, ABL1, GFRA3, PRKCZ, VCL	103	626	19176	2.9740376562548465	0.9999999992332659	0.1307378429709059	0.12600542546489607
GOTERM_BP_FAT	GO:0048858~cell projection morphogenesis	10	9.25925925925926	0.007287923071477972	EFNA1, EDN1, CNTN5, BSG, REG1A, PLA2G10, ABL1, GFRA3, PRKCZ, VCL	103	643	19176	2.895408355856196	0.9999999999840627	0.1438887331649446	0.13868028284732004
GOTERM_BP_FAT	GO:0032990~cell part morphogenesis	10	9.25925925925926	0.008654173154417164	EFNA1, EDN1, CNTN5, BSG, REG1A, PLA2G10, ABL1, GFRA3, PRKCZ, VCL	103	661	19176	2.8165621373911254	0.9999999999998523	0.1531608353057788	0.14761675562873028
GOTERM_BP_FAT	GO:0007411~axon guidance	6	5.555555555555555	0.009339884746203873	EFNA1, EDN1, CNTN5, BSG, PLA2G10, GFRA3	103	241	19176	4.635056197880997	0.9999999999999859	0.15948205209849625	0.15370915851164663
GOTERM_BP_FAT	GO:0097485~neuron projection guidance	6	5.555555555555555	0.009497592888833999	EFNA1, EDN1, CNTN5, BSG, PLA2G10, GFRA3	103	242	19176	4.615903073096366	0.9999999999999918	0.16136410318128963	0.15552308355465672
GOTERM_BP_FAT	GO:0007409~axonogenesis	8	7.4074074074074066	0.010344539006698487	EFNA1, EDN1, CNTN5, BSG, PLA2G10, ABL1, GFRA3, VCL	103	451	19176	3.3024347189632532	0.9999999999999996	0.16738449307029266	0.16132554879494068
GOTERM_BP_FAT	GO:0030030~cell projection organization	16	14.814814814814813	0.021548473376634666	EDN1, CNTN5, REG1A, STMN4, GFRA3, PRKCZ, EFNA1, SVBP, BSG, PLA2G10, ABL1, EFHD1, VIM, B2M, VCL, HDGFL3	103	1597	19176	1.8652449070161892	1.0	0.25873396655054626	0.24936837564833406
GOTERM_BP_FAT	GO:0048729~tissue morphogenesis	9	8.333333333333332	0.022954129524427408	EDN1, BMP10, GCNT1, BSG, PLA2G10, ABL1, IHH, MET, VCL	103	652	19176	2.5698969563404614	1.0	0.26803481829554754	0.2583325573625422
GOTERM_BP_FAT	GO:0048667~cell morphogenesis involved in neuron differentiation	8	7.4074074074074066	0.03217470745540821	EFNA1, EDN1, CNTN5, BSG, PLA2G10, ABL1, GFRA3, VCL	103	569	19176	2.6175712798812425	1.0	0.32948285274328365	0.31755631039854443
GOTERM_CC_FAT	GO:0031225~anchored component of membrane	3	2.7777777777777777	0.2673607061957119	EFNA1, CNTN5, GFRA3	102	176	17627	2.945688502673797	1.0	1.0	0.9701492537313433

Annotation Cluster 5	Enrichment Score: 2.2866588116814914
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0032101~regulation of response to external stimulus	15	13.88888888888889	5.350731323012334E-4	EDN1, SPI1, ZNF580, HMGCR, METRNL, PTGS2, THBS4, TKFC, PROC, CLEC7A, NPPA, PLA2G10, CTSG, A2M, MET	103	957	19176	2.918099643911495	0.8378446289332366	0.033057790973810744	0.03186117287793708
GOTERM_BP_FAT	GO:0006954~inflammatory response	12	11.11111111111111	0.003247756740660919	CCL14, PROC, ZNF580, CLEC7A, CCL20, NPPA, PLA2G10, HMGB2, A2M, METRNL, PTGS2, PRKCZ	103	792	19176	2.8208296557811123	0.9999842250964893	0.09352438478615087	0.090139011234445
GOTERM_BP_FAT	GO:0031347~regulation of defense response	11	10.185185185185185	0.010570079881122872	SPI1, TKFC, PROC, CLEC7A, NPPA, PLA2G10, HMGB2, MNDA, A2M, METRNL, PTGS2	103	805	19176	2.544002894530543	0.9999999999999998	0.1702233717348603	0.16406166640131473
GOTERM_BP_FAT	GO:0050727~regulation of inflammatory response	7	6.481481481481481	0.03884095028283642	PROC, CLEC7A, NPPA, PLA2G10, A2M, METRNL, PTGS2	103	468	19176	2.7846651730146874	1.0	0.36559985889495333	0.35236596170717255

Annotation Cluster 6	Enrichment Score: 2.248528154895056
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0001906~cell killing	7	6.481481481481481	0.0015061465616997604	RPL30, SPI1, CLEC7A, CCL20, CTSG, IL7R, B2M	103	232	19176	5.617341814529627	0.994043375492352	0.06100442442373794	0.05879620070269034
GOTERM_BP_FAT	GO:0042742~defense response to bacterium	9	8.333333333333332	0.0015074109335546449	IL22RA1, RPL30, CCL20, H2BC21, HMGB2, RNASE4, CTSG, IL7R, B2M	103	408	19176	4.106796116504855	0.994068958217361	0.06100442442373794	0.05879620070269034
GOTERM_BP_FAT	GO:0019730~antimicrobial humoral response	6	5.555555555555555	0.001650539043265005	RPL30, CCL20, H2BC21, REG1A, CTSG, B2M	103	160	19176	6.981553398058252	0.9963565244130921	0.06521548452342427	0.06285482984526618
GOTERM_BP_FAT	GO:0061844~antimicrobial humoral immune response mediated by antimicrobial peptide	5	4.62962962962963	0.003753560887317907	RPL30, CCL20, H2BC21, REG1A, B2M	103	119	19176	7.822468793342579	0.9999971900901918	0.10285967657343749	0.09913638633843666
GOTERM_BP_FAT	GO:0006959~humoral immune response	8	7.4074074074074066	0.004309495733175956	CFD, RPL30, CCL20, H2BC21, REG1A, CTSG, A2M, B2M	103	382	19176	3.898947796472322	0.999999578577383	0.10928109329352162	0.10532536213545712
GOTERM_BP_FAT	GO:0035821~modification of morphology or physiology of other organism	6	5.555555555555555	0.006076797362274015	RPL30, CLEC7A, CCL20, REG1A, CTSG, SAP30	103	217	19176	5.147689141425439	0.9999999989947684	0.1307378429709059	0.12600542546489607
GOTERM_BP_FAT	GO:0031640~killing of cells of other organism	4	3.7037037037037033	0.016718392175303916	RPL30, CLEC7A, CCL20, CTSG	103	101	19176	7.373257714120926	1.0	0.22365786067591614	0.2155619463548044
GOTERM_BP_FAT	GO:0044364~disruption of cells of other organism	4	3.7037037037037033	0.016718392175303916	RPL30, CLEC7A, CCL20, CTSG	103	101	19176	7.373257714120926	1.0	0.22365786067591614	0.2155619463548044
GOTERM_BP_FAT	GO:0019731~antibacterial humoral response	3	2.7777777777777777	0.05631034867598134	H2BC21, CTSG, B2M	103	72	19176	7.757281553398059	1.0	0.43986796505973474	0.4239457285375607

Annotation Cluster 7	Enrichment Score: 2.1719634160558607
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:1901701~cellular response to oxygen-containing compound	17	15.74074074074074	6.446231569989262E-4	H2AZ1, GRAMD1C, EDN1, SPI1, ZNF580, REG1A, HMGB2, HMGCR, PTGS2, PRKCZ, CLEC7A, NAMPT, ABL1, CTSG, VIM, MET, B2M	103	1212	19176	2.6113621070844952	0.8882823555833945	0.03532950786261857	0.03405065869631425
GOTERM_BP_FAT	GO:0032496~response to lipopolysaccharide	9	8.333333333333332	8.80471391047235E-4	ALAD, EDN1, SPI1, ABL1, HMGB2, CTSG, VIM, PTGS2, B2M	103	375	19176	4.468194174757282	0.9499153414921938	0.043997673334978005	0.04240505596587787
GOTERM_BP_FAT	GO:0002237~response to molecule of bacterial origin	9	8.333333333333332	0.0012479520003331132	ALAD, EDN1, SPI1, ABL1, HMGB2, CTSG, VIM, PTGS2, B2M	103	396	19176	4.231244483671668	0.9856562049023946	0.05507195970301193	0.05307847793624605
GOTERM_BP_FAT	GO:0033993~response to lipid	14	12.962962962962962	0.002774747495473336	H2AZ1, GRAMD1C, EDN1, SPI1, HMGB2, IHH, HMGCR, PTGS2, ALAD, ABL1, CTSG, VIM, A2M, B2M	103	1014	19176	2.570460159705865	0.9999208745367573	0.08730177768165182	0.08414164858958496
GOTERM_BP_FAT	GO:0071216~cellular response to biotic stimulus	7	6.481481481481481	0.0033935859647316793	SPI1, CLEC7A, ABL1, HMGB2, CTSG, VIM, B2M	103	273	19176	4.773711725168036	0.9999904064086728	0.09690256393410292	0.09339490785290967
GOTERM_BP_FAT	GO:0032844~regulation of homeostatic process	9	8.333333333333332	0.0075677508250395825	EDN1, SPI1, LDB1, ABL1, HMGB2, HMGCR, PTGS2, FGF12, B2M	103	533	19176	3.143663819013097	0.999999999993887	0.14517072914132656	0.13991587343668171
