	crp	esr	das28crp	rf_tit	acpa_tit
GTF2B	-0.1126385179101375	-0.0082350087182765	-0.1184551990598384	0.0806272415937112	0.4676779297928434
HIST1H1C	0.1120377791479501	0.0008235008718276	-0.1895893778767001	0.5209760226055188	-0.0071583356600945
HK2	0.102125589571858	-0.0905850959010424	-0.0525110676244644	0.4917021318114944	0.1129426293037138
HPCAL1	-0.1276569869648225	-0.1191331261244012	-0.5452602719610088	0.2552782510767042	-0.0355265547575062
IP6K2	-0.139071023446383	0.1987382104010749	-0.2720195421709176	0.3579849526760779	0.470859412308441
KLF6	-0.0718059704596549	-0.2486280651706876	0.2958778625954198	-0.3150588324131129	-0.4955487342859698
KRT15	-0.1898469959685939	0.20346244602292	-0.0230745818259806	-0.4713355390784652	0.1813532060291786
LDHC	-0.0551313622566806	0.0750963841238907	-0.497175147038952	0.1972752330735767	0.0690800528512535
LEMD1	-0.21025856676559	0.0661545700368219	-0.4948862826700981	0.1394231070020483	0.160399743494711
LIPI	-0.0003003693810937	0.1677196775622331	-0.3571973786082756	0.4914540479912061	0.3592424007195594
MAPK6	0.1555913394065366	-0.065056568874385	0.5055716743378671	-0.2900457080316275	-0.4292827698611586
MCM5	0.1474813661170066	-0.1504261592538523	0.5220577071967105	-0.1431619961798537	-0.1427849114084212
MPP5	0.1482505481507758	0.1872348204768908	-0.0983206106870229	0.5619790664599112	0.0562124442313561
MYD88	0.1712527328954113	0.047776127376808	0.6252863105419252	-0.1070745447437085	-0.2386642900811063
NAP1L4	-0.0309380462526511	-0.0417240441726013	-0.6032666838717544	0.295715913783704	-0.0591225500815215
NLK	-0.054066488596866	-0.2206982336498124	0.1428789514433102	-0.3746527109732742	-0.474491362981188
PAK5	0.039048019542181	-0.0661545700368219	0.4900015321934037	0.0382049083244047	-0.3587121536336265
PDGFB	-0.1142013384044478	-0.0284458334906189	0.2574186042880995	-0.3048007779824204	-0.5543711485760282
PHF5A	-0.5331556514413175	-0.1174861243807459	0.1544802338254593	-0.5279223695735924	0.1145333705615126
PPP2R1B	-0.099121895760921	-0.0848205897982488	0.1294458876324007	-0.5318917106982058	0.044540755218366
PRDX6	-0.058278837570923	-0.1516821676150765	0.0467175572519084	-0.5672593494417564	-0.0025192341730783
PRKAR1A	-0.4804089822802856	0.0838827983541083	-0.2626355199345815	-0.1173581008545421	0.0861843269737328
RFK	-0.1255544012971666	0.0911340964822608	-0.5092352371953878	0.2991890872677408	0.1818747504749946
RPL17	0.0856052736117045	-0.0743895787550984	-0.3220882345570349	0.4765690187739055	-0.029163589726311
RPS6KB2	0.1871531742612631	0.1444069143267516	0.008854961832061	0.5331977985970636	0.0803413707646269
RRAS	-0.0762938227977998	-0.3832024056904703	0.2024118478780228	-0.5567000927270401	-0.1797537621312629
RRAS2	-0.1534887537388806	-0.2379917519581933	0.1969165035917417	-0.5232087769881139	-0.1885028390491562
SBDS	0.0977943237850112	-0.2005499066838252	0.4991601829454343	-0.1923123341283294	-0.1084596607146361
SDHB	0.2117667647402837	-0.0130494820661703	0.1735676595094094	-0.13518156493454	-0.4807248066852805
SFN	-0.0537661192157723	-0.1463086548947139	-0.4964127671940651	0.294971662322839	0.1092308997021833
SH2B1	-0.0144177302924976	-0.5034335329773085	0.1456266235864508	-0.4011515374062495	-0.3496979531727667
SLCO6A1	0.1456791498304445	0.5130410431486312	-0.3233094221762084	0.3840337538063539	-0.0265123542966464
SOX2	0.3404023620535107	0.2969533434368843	0.5078638019200106	0.149383258251941	0.0674889575840461
STAM	-0.1198473830563863	-0.326380845534362	0.2390474764532306	-0.4788017731565006	-0.2245596408925954
STAT4	-0.264325055362456	-0.2261882394619968	0.1789039862089312	-0.5251934475504206	-0.0941188577530949
STK17B	-0.3271022560110392	-0.2086202208630068	0.1050221352489289	-0.4976561434984146	0.0898768810656314
TFRC	0.0117158487900309	0.086891232669994	0.372824427480916	-0.0761711140852948	-0.4735633273452929
TMEM108	0.2538121270241765	0.0653310691649942	-0.5016028145755529	0.3483096836848326	-0.0023861118866981
TRAF2	-0.2820468488469843	-0.1699156798871068	-0.0912837745332259	-0.563150272054537	0.0662808857416161
UCHL3	-0.3207233199400906	-0.1792732225387239	-0.5737404580152672	0.0832526298065219	-0.1262268911984518
VAV1	0.2183685400551199	0.0282735299327496	0.5473973502945625	-0.0848551173197746	-0.2090731711152091
WISP3	0.1943868740058441	0.2559043144550865	-0.172240038654772	0.4811530527417171	-0.024529385369447
ZKSCAN4	0.1763168267020019	0.2640692795660691	0.0845672426277712	0.4907097965303411	0.0204145128084177
