	crp	esr	das28crp	rf_tit	acpa_tit
AK3	-0.0003003693810937	0.14054414879192037	-0.17493512644661702	0.12875550272964967	0.3131109042433946
AK4	-0.105129283382795	-0.06670357061804034	-0.16302854715967452	-0.11511089261379083	0.12248707685050662
AK7	0.15485948849387024	0.1940982669753106	-0.030839694656488552	0.128275133492174	0.06297384672144854
AK9	0.2033500710004349	0.2421092563173316	-0.012517173096529317	0.2140963369088394	0.09173274586639672
AKAP3	-0.06759143532710146	0.255045671881278	-0.4521447159990224	0.24340020494356424	0.006231096412438065
AKAP4	0.05121928765898133	-0.05367215161764246	-0.06412213740458016	0.23471620170908433	-0.0631064232408621
AKT1	-0.37770010119548647	-0.15127330763798466	0.2380302322045197	-0.02485523659332568	-0.15994715932678308
AKT3	0.17919240521162677	0.05229946231795852	-0.1382994978714093	0.06711493928362296	0.0735799682745346
ALDOA	-0.21566521562527657	0.006039006393402829	-0.02411845547867844	-0.2500992931530201	0.25759617722057787
ALOX15	0.2261781439635561	-0.08948709473860555	-0.151121967872732	0.19117212834762104	-0.24513398439570175
ALOX15B	0.04882205104474448	-0.12587560878101825	-0.025958161853999337	-0.11191337121532463	0.1312653595446085
ALPK1	0.12166458358878263	0.0499658905084958	0.2540458015267176	0.16400360394260544	0.005037907737715883
ALX1	0.0789971472276431	0.08564409067007647	-0.13280415358512812	0.21012699578422595	0.11559386473337854
AMD1	-0.20739984936784092	-0.18477686631558363	0.16899139700088855	-0.17308470477177415	0.1838465602578388
AMOTL2	0.41631196219586825	-0.11227061885917078	0.17554572025620385	0.20491723555817073	-0.1344176362839975
AMT	0.1694083309368468	0.23744275137697485	0.12425584025091298	0.06078053597064387	-0.03632192538640564
ANKRD13A	0.2093574586223089	-0.08289908776398429	-0.26377652574149585	0.09005442676466827	0.04851760836286301
ANKRD45	-0.009011081432811001	-0.08674209183251337	-0.3138452181276131	0.10915688092687062	0.0015907412577987872
ANXA1	0.0042051713353118	-0.13725014530460974	0.20454892621157664	-0.3736142333542435	-0.02810309555444524
ANXA11	0.1345654827299776	-0.013999514821070194	0.1950847221629813	0.1677046625149194	-0.037117296015305036
ANXA2	-0.15949614136075468	0.1026631086878481	-0.2848420121722403	0.17142591981924454	0.2274759998652266
AP2M1	-0.055568335502334504	-0.025528527026657415	0.12669821548926016	0.27884621400409676	0.0018558648007652519
APCS	0.2508084332132395	0.03815554039468151	-0.04640512952859649	0.12428999396445949	-0.22376427026369605
APEX1	-0.0492605784993668	-0.002745002906092195	0.13066707525157434	-0.06648646383727573	-0.09836083444055835
API5	0.2186689094362136	0.0845460895076396	-0.02014959571636427	0.2609841789433361	-0.11612411181931147
APOBEC3G	-0.1309610501568532	0.044469047078693556	-0.3168981871755471	-0.1590217288048274	0.22774112340819302
APP	-0.1670053758880972	0.041724044172601366	-0.3892535536115824	0.26247268186506617	0.25610934250560474
APPL1	-0.0195240097710905	-0.0076860081370581455	-0.005495344286281163	-0.18383011083366166	0.04321513750353372
AR	0.2123611524332459	0.014548515402288633	-0.15203785858711216	0.5070833286693717	-0.10445867592878702
ARAF	-0.1446456715999971	-0.2807149617853679	0.10380094762975532	-0.10420803881375837	-0.21278531365878925
AREG	0.040254454817029314	0.13644531638858468	-0.384368803134888	0.2864480495487715	0.33860043058227274
ARHGDIA	0.3367501941595062	0.11489676594327818	-0.00045977348963738784	0.01707170954192445	0.22084628369733672
ARHGDIB	0.0078096039084362	0.1029376089784573	-0.27751488645719874	0.010171436631822035	0.2600861956501017
ARHGDIG	-0.21620535443382582	0.028170994519695042	-0.24812841465077545	0.015274093754470756	0.2558353436719478
ARIH2	-0.29496273223401337	-0.2939898112424741	-0.20546481692595683	-0.08310807979659467	0.13362226565509813
ARL1	-0.08590564299279821	0.11638812321830906	-0.151121967872732	-0.23493537781306018	-0.01749815383578666
ARMC3	0.0892097061848289	0.4018684254518973	-0.15448023382545936	0.3510386057080044	-0.0071583356600945424
ARNT	0.2291818377744931	0.026626528189094292	0.309876358365299	-0.1677046625149194	-0.3321997993369801
ARRB1	-0.169429197886601	0.11214871578417875	0.05190839694656489	-0.1349575982368582	0.2480506678228004
ARX	-0.09671894071217141	-0.04035154271955527	-0.29491681003042247	0.28852148299534214	-0.22323402317776314
ASB1	0.5509452995106848	0.22100297724911602	0.10167938931297711	0.14328605336891778	-0.06668598926502865
ASCL1	-0.22172750093497248	-0.10160876747048295	-0.20877979492172066	0.16350112651240195	-0.030798900017336178
ASNA1	0.08818013527158464	-0.06974216295235192	0.06901817151769235	-0.21737497380182788	-0.23243250028454412
ASPSCR1	0.1027263283340454	-0.12627013368024095	0.3388795643206718	-0.0955122708110118	-0.06760650345644846
ATF1	-0.08846967868369503	0.021413953075069627	0.05954198473282443	0.013646290797039787	-0.07437542739101605
ATF2	0.0913122918524848	0.26297127840363227	-0.14501602977686404	0.3728699818933785	0.07688582746027471
ATF3	-0.0078096039084362	0.09772210345688213	0.01679132976363689	0.06921538586044751	0.061508661968219774
ATF4	0.19944526904621682	-0.07795808253301834	0.44787055933191483	-0.047632093495361724	-0.09915620506945774
ATF5	-0.060374245599833704	-0.19077770197340757	0.0729659602456221	0.09799310901389521	-0.1389247365144274
ATG12	-0.13720313318452024	0.20285730338511535	-0.27146353983519017	0.1971242654876489	0.08131465411094839
ATG7	-0.0081099732895299	-0.1043101104315034	0.18317814287603879	-0.0774021519299628	-0.05541082047999109
ATIC	0.07420037567019583	-0.17144889353052542	0.1621374045801527	-0.1476280549861577	-0.10274680254552128
ATP5B	-0.0177217934845283	-0.177601688024165	-0.06747061595934095	-0.06896730204015916	-0.16464172018217446
ATXN3	0.0069084957651551005	-0.27065728654069043	0.08426194572297784	-0.07814640339082783	0.08165805123367108
AURKA	-0.12857383176982112	-0.014760082099283487	0.03432557866425289	-0.03494723745892337	0.11081517001413164
AURKB	-0.10993519348029421	-0.1814446920926941	0.21309723954579177	-0.27785387872294337	-0.006097841488228685
AXIN1	0.2255774052013687	0.1786996891866019	-0.13127766906116112	0.2016921458944223	-0.1450225780026561
AXL_int	-0.0417513439720243	-0.023332524701783656	-0.28728438741058754	0.2962120814242807	0.02863334264037817
BACH1	0.037546172636712505	0.15399466303177212	0.09586322810512696	-0.04167808180844151	0.25690471313450414
BAD	0.059359515452229464	-0.2945628334306521	0.3255956168981181	-0.3968553380126029	-0.23134218070064272
BAG3	0.2435995680669907	0.11062361711551545	-0.14135246691934328	0.04242233326930653	-0.07794632163214057
BAG4	0.0919130306146722	-0.10870211508125091	0.06502824072099377	-0.06871921821987081	-0.15907412577987873
BAGE2	-0.20375083498480764	-0.1011949070428165	-0.3983504313122481	0.07149217608096317	0.37960297385329084
BANK1	0.3781650507969683	-0.057370560737326874	0.06472294381620038	0.2140963369088394	-0.16199048475250982
BASP1	-0.06503798110363318	0.08674209183251337	-0.1184732824427481	0.40765192326429767	0.2524256929634484
BATF	0.026458585962458064	0.05289924598812591	0.30715171834583566	-0.09784146826116633	-0.030251015588883122
BCKDK	0.16251985116427506	-0.15099582296523456	0.1583206106870229	-0.09776910922137008	0.1298068555496684
BCL10	-0.24603282459064935	-0.05229946231795852	0.06198473282442748	-0.14812428374241368	0.09837177740487328
BCL2A1	-0.056476399295533664	-0.11077602648449482	0.3841221374045802	-0.10048632314183843	-0.41165009277915304
BCL2L14	-0.1760164573209082	0.0746640790457077	-0.21096016121223798	0.07839448721111617	0.123282447479406
BDNF	0.0093114508139047	0.006039006393402829	0.2936956224112488	-0.1453771186889686	-0.3465164706571692
BID	0.09388855970143169	0.13728772234714945	-0.03450381679389313	0.08584757483228667	-0.09559830730470983
BIRC2	-0.13353063556842934	0.23980882065478618	0.23603053435114504	-0.15209411379246163	0.010473545033672493
BIRC3	0.1285580951081036	-0.2997543173452677	0.21340253645058518	-0.4438219544958444	-0.332730046422913
BIRC5	-0.06850109315816455	0.1584083451835279	-0.016032982321587824	-0.20732510343770227	0.03633000860123508
BIRC7	0.11474110357779341	0.10238860839723887	-0.4170355719477816	0.13346909531512816	-0.011665435890524439
BLK	-0.05425139913910945	0.17405822819901312	0.14163093777078514	-0.14169907615364072	0.06799332791544813
BLZF1	-0.0072088651462488	-0.1803466909302572	-0.038467410003968146	-0.057059278666318734	-0.2110383402013058
BMP7	-0.1420747172573201	-0.2322272458553997	0.1205922773933922	-0.29894100344745245	-0.3131109042433946
BMPR1A	0.0006008127584631241	-0.05600572342710518	0.2369465648854962	-0.03275109791289549	-0.29140318967103973
BMPR1B	0.039503438868950407	0.09525160084139916	0.3584732824427481	0.08200180197130272	0.000928035635895031
BMPR2	0.24567423445401348	0.1390685192874702	0.33455620552232873	0.18107624277400783	-0.33469329006665505
BMX	0.012014775243748001	0.04117504359138292	0.35170203432199443	-0.12801125126878463	0.04029877853090261
BOLA3	0.1498843211657563	-0.12517213251780407	-0.17005037596992267	-0.18134927263077824	-0.11824510016304318
BOP1	0.3051752911911992	-0.35657587750137615	0.37917875575340027	-0.13049208947166804	-0.28315194388818415
BPI	-0.0958178325688903	0.12901513658633315	-0.10746451048727608	0.09625652227187681	0.08855126335079914
BPIFA1	0.2659907401277118	0.3019784012652699	0.019853391274275496	0.14296672479920608	-0.004376973493067295
BRAF	-0.1919360345188743	-0.16387667349370405	-0.3318577355104236	0.16373532139030592	0.27625873177105603
BRD2	0.03860697574922871	-0.009610140564300462	0.18885496183206107	0.09032476080349926	-0.2382665162643045
BRD3	0.2548948127779804	0.33191627266357926	0.024423752383471838	0.25754272449686	0.34575956263060587
BRD8	-0.0309380462526511	0.044469047078693556	0.1056327290585157	0.2081423252219192	-0.09544447546792724
BRDT	0.081099732895299	-0.012352513077414877	-0.16119676573091415	0.4929425509129362	-0.14025035422925974
BRSK1	0.20124748533277897	0.38347690598107964	0.1624179533500877	0.11808789845725096	0.0074234592030610076
BRSK2	0.2660098488095482	-0.15401573942453925	0.016180735954050094	0.22677654160898847	0.07039813180860878
BTF3	-0.10365296991038057	-0.04749504976906469	0.006718583068093946	0.2722150071468096	0.03301522679455305
BTG1	-0.07017082591290941	0.20472402496721764	0.08827123197331721	-0.1337666094294351	0.04575417350073015
BTG3	0.2054526566680908	0.10595711217515873	-0.12456113715570637	0.2163290912914345	-0.1248731887372048
BTRC	0.12767271117341386	-0.15936922769330666	0.403969465648855	-0.030518068509743524	-0.24089153577446734
BUB1	0.126155140059354	0.13450514239851755	0.00915890714380194	0.2443926624560762	-0.21225500758113494
BUB1B	0.12617067927725606	0.038160762531213824	0.30442748091603056	0.1491167412549257	-0.08657246717706503
BUD31	-0.0946163550445155	-0.08399708892642117	0.042436269766282314	0.07541748136765605	0.24391365952914737
C1D	-0.1297595726324784	-0.014548515402288633	-0.3294153602720764	-0.04490317147218996	0.1659673378970068
C1orf174	-0.1691079615557531	-0.049135552019050295	-0.3220882345570349	0.2937312432213973	0.2913707737201445
C1orf216	-0.4181141784824304	-0.03266553458249712	-0.40787666480397966	0.3205242958125382	0.0031814825155975744
C21orf2	-0.0853049042306108	-0.08948709473860555	-0.2735460266948846	-0.10667604272398719	0.29932448000913847
C21orf33	-0.043108315419729155	0.03294003487310634	-0.31938931297709927	0.09477969244489452	-0.02518953868857941
C4BPA	0.457518915569669	0.0859303501602153	-0.0366412213740458	0.30406417039585926	-0.10062557823490408
C6	0.473348562590738	0.09033532130442434	0.14763358778625957	0.0390828291938218	-0.22368147631490357
C6orf106	-0.1240525543916981	-0.11638812321830906	-0.27873607407637235	0.08285999597630633	0.24709514204474495
CA1	0.2111596749088711	0.012627013368024097	0.2680506824086034	-0.05457844046343531	-0.07794632163214057
CA4	-0.1174444280076367	0.08509509008885804	-0.32849946955769627	0.10518753980225715	0.05965279716745452
CA9	-0.009613004135409985	0.2719297502673906	-0.17801526717557253	-0.016747720523639736	0.08975430364299085
CAB39L	-0.0964185713310777	-0.044469047078693556	-0.13952068549058289	0.19524196656692538	0.11665435890524439
CABYR	-0.0015018469054685001	0.09333009880713462	-0.3086551707461253	0.06871921821987081	-0.0007953706288993936
CAGE1	0.0315387850148385	0.006862507265230488	-0.1972218004965351	0.17638759622501138	-0.22774112340819302
CALM2	0.0850045348495171	-0.2816372981650592	0.33155243860563016	-0.3495501027862743	0.024921613038847667
CALM3	-0.1243529237727918	0.0661545700368219	-0.1508166709679386	-0.34682118076310253	-0.13176640085433286
CALML4	0.1117374097668564	0.08125208602032896	-0.16211265644529432	0.21087124724509096	-0.08775589272189976
CALR	-0.0423520827342117	0.3428508629709151	-0.10013738477223454	0.1689450816163611	-0.12010096496380843
CALR3	-0.171210547223409	-0.02196002324873756	-0.4029919143272853	0.19772280476980883	0.19300993927958618
CALU	0.18022162865622002	0.07823258282362756	0.08181957048463065	0.061276703611220555	-0.261411813364934
CAMK1	-0.102125589571858	0.12599563338963174	-0.5223630041015039	0.2309660366884467	0.08828613980783269
CAMK1G	0.34460856952813484	-0.1577435929768747	0.046106870229007633	0.19566229091637133	0.038849242774313425
CAMK2A	-0.0958296349748683	0.16321275773242172	-0.09740458015267175	-0.12976381976094198	0.2524256929634484
CAMK2B	-0.0699860657948321	-0.07027207439596019	0.017401923573223683	-0.1818454402713549	0.046926867105064225
CAMK2D	-0.03424632723239807	-0.09375467916841382	0.2117557251908397	-0.08212585916036672	-0.027310762999196624
CAMK2G	-0.13827212459975946	0.030631942113220876	-0.16376416134120647	0.07348713171831747	-0.1448541636038428
CAMK4	-0.49122494435789055	-0.01990671974033667	0.1360513071289024	-0.47470128411289586	-0.17263383649200026
CAMKK1	0.22287408077152537	-0.004666504940356731	0.32117234384265464	-0.053338021361993594	-0.09889108152649127
CAMKK2	-0.1300599420135721	0.09333009880713462	0.1792092831137246	-0.08658125328063147	0.11400312347557975
CAMKV	0.171210547223409	-0.24705026154829757	0.17859868930413783	0.11585514407465584	-0.09332348712419551
CAPG	0.11852491776708736	0.16966439744093628	-0.2542372910994641	0.15484244709171302	0.06019643760934571
CARD8	-0.07615301713520098	0.07768358224240912	-0.17312977099236643	0.2768956459908437	-0.09359902270598457
CARD9	0.01968874817670488	0.38269323196158456	0.10476481857040762	0.025686167116783926	0.33414618875282054
CARHSP1	0.0321395237770259	-0.03156753342006024	0.026255533812232223	-0.11535897643407918	0.07768119808917412
CASP1	0.16069761888512948	0.2281097414962614	-0.10532743215372231	0.23518346163334852	-0.0071583356600945424
CASP10	0.07392729410953197	0.3076087398063686	0.09955718546357392	0.1933525670461485	0.09933297377404893
CASP3	-0.11504147295888711	-0.14575965431349555	0.2512593526449665	-0.46515716304064186	-0.11108676450294865
CASP4	0.261321361551519	0.053253056378188585	-0.14654251430083104	0.4259599194350837	0.06840187408534784
CASP6	-0.18474992322741068	-0.0017844960895891358	-0.15786259541984735	-0.10940496474715897	0.29219864878752116
CASP9	0.05213335226989549	-0.02746130448923107	0.23270728626761758	-0.1220873140530814	-0.2402821264453244
CASS4	0.048665833435513055	0.09389194809838221	0.29862595419847326	0.037217156719199423	-0.2646227327494974
CBFA2T3	-0.3804646792967733	-0.1972554523645837	-0.08120897667504386	-0.17665743722713326	-0.22816418991076404
CBFB	-0.036654093707438926	-0.2726534165814388	0.04030534351145039	-0.19355305886464128	-0.17753971356588968
CBLC	-0.0123151446248417	-0.06697807090864955	-0.4011601328985249	-0.024312214388257546	0.25292785999000716
CBX5	0.1204481218185737	-0.36728138883513567	0.26560830717025624	-0.19846705623067384	-0.08563490437816805
CCDC110	0.1634009433149728	0.02772452935153117	-0.24515341454909856	0.4172769857249918	0.027572848468512313
CCDC183	-0.2989043473354042	-0.11805127977281975	-0.26137404580152673	0.08162963040411073	0.07928075860931837
CCDC33	-0.20124748533277897	-0.015921016855334733	-0.41276141528067406	0.33640166031099217	0.1704744381274367
CCDC36	0.0057070182407803	0.047214049984785754	-0.26316593193190907	0.2689228611925631	-0.0007953706288993936
CCM2	-0.3021715973802622	-0.06944857352413254	-0.21737139621289936	0.023071795286815834	0.1877074684202569
CCNA1	0.2610209921704253	0.23003124353052593	-0.11112807334479685	0.15852556116425073	-0.05037347316362826
CCNA2	-0.0624768312674896	-0.07246807672083395	-0.17432453263703024	0.21905801331460625	-0.1802840092171959
CCNB1	-0.07029509274018551	-0.04351425079998123	-0.08824427480916032	-0.19722663712923214	0.1048680268561385
CCNB1IP1	-0.16176883521619617	-0.1628009509425165	0.17218745430347646	-0.12010215447498253	-0.2600114849161386
CCND1	0.11730869108992498	0.012901513658633316	0.35450381679389315	-0.2525804369343001	-0.30943359631128603
CCND2	0.14477804168716338	0.08152658631093819	0.33460540765356417	-0.009923352811533693	-0.06840187408534784
CCNH	-0.017874179564277944	0.04516147795960197	0.18717557251908395	-0.05061533313811121	-0.016837217965524134
CCNI	0.32049412962697793	-0.014274015111679415	0.11509693310711104	0.30687968569667945	-0.051699090878460585
CCR5	0.020725487295465302	0.28246079903688687	-0.08090367977025047	0.24833190410863062	0.09199786940936319
CCT3	0.0871285834029286	0.2186993416990091	0.09009009114035063	0.30121085504738726	0.21678673015700495
CCT5	-0.0177217934845283	-0.021411022667519118	-0.6047931683957214	0.1964823856683671	0.123282447479406
CD276	-0.033499438101470824	-0.01812197934982373	-0.3970071812964604	0.07866194828216831	0.14492226058813845
CD5L	0.056927008864381005	-0.034042694632161974	-0.11814990215504502	0.24712192061548416	0.07755726385694188
CD96	0.1600968801229421	-0.01811701918020849	-0.19294764382942753	0.5165105138403286	0.10631454072955228
CDC20	0.16447249262928024	-0.23579574963331953	0.22534351145038167	0.004093887239111936	-0.06509507103206574
CDC25A	-0.027033244298433	0.1397206479200927	0.21645550549851916	0.03944532742584642	-0.09040712815156442
CDC25C	0.010514223273104672	-0.02827739957348938	-0.13862595419847326	0.1367278659415607	0.14081193114785276
CDC42	-0.004656298878089211	0.03267000533247802	-0.09557251908396948	-0.3055528566646272	0.04905331218302307
CDH19	0.08441419256406894	-0.01976672591544889	-0.19111586240066714	0.16896589150516536	-0.010208391994845342
CDK1	-0.26042025340823793	-0.10458461072211263	0.17432453263703024	-0.2924908241199556	-0.2221735290058973
CDK10	0.3343111211572881	-0.027175528770312728	-0.2714089483613308	0.33094381626464864	-0.05090372024956119
CDK11B	0.3451244188766613	0.2407367548642855	-0.06228056857785318	0.3195319605313849	-0.21421982271690335
CDK14	-0.0066081263840614	0.033763535744934	0.20088536335405585	-0.07070388878217755	0.04029877853090261
CDK16	0.11805970703800388	-0.05751568165675752	0.0061068702290076335	-0.005209760226055188	-0.26117574324474446
CDK17	0.2383724619202445	-0.04255336829020247	0.2735460266948846	0.15395497162842162	0.04189418013468997
CDK18	0.2931966261300046	0.21798306078981133	0.1300763358778626	0.06202859453199904	-0.25931967197295436
CDK19	0.06685689268041353	0.16312014866603256	-0.004886242231341051	0.18464259260760618	0.1097977928789893
CDK2	-0.2697317042221426	-0.24457975893281458	0.2585864783600081	-0.2498204070303607	-0.09385373421012845
CDK20	0.08306236385752691	-0.17474334784976692	0.17923664122137406	-0.06227670891012703	-0.2389028879832637
CDK3	-0.1324628970623217	-0.14658315518532322	0.1221187619173592	-0.23716813219565525	-0.15509727263538176
CDK4	-0.19856861667206252	-0.267537144508402	-0.024122137404580156	-0.3642319070918983	-0.4223887908516527
CDK5	-0.40309570942774536	0.0521550552157517	0.20546481692595683	-0.2790942978243851	-0.07953706288993936
CDK5R1	0.18254185304876952	-0.040368117599169674	-0.04244922938477538	0.11205125075582552	0.03341671957186631
CDK7	-0.17511534917762708	0.06697807090864955	0.07815600762710988	-0.12776316744849628	0.09252811649529612
CDK8	-0.1775183042263767	0.10760411391881404	-0.3440696117021595	0.202932564995864	0.3934433377622334
CDK9	-0.043408721798960714	0.11434501866367308	0.19114503816793896	-0.04168321552550335	-0.0532957608042575
CDKN1A	-0.2475043700212088	-0.13011313774877004	0.13188826287074792	-0.3128336973835997	-0.06999261534314664
CDKN2A	0.006608940343094365	0.004255336829020247	0.09572519083969466	-0.20767173449313275	-0.02625015084388802
CDKN2B	0.16824829898496557	-0.0507964572684453	0.16320610687022902	-0.2451672078952123	-0.01604354394434104
CDKN2C	-0.1988445302840294	-0.12764263513328708	-0.24484811764430517	-0.27586920816063665	-0.1399852306862933
CDKN2D	-0.29195903842307636	-0.20560071766630542	-0.14745840501521124	-0.34359609109935413	-0.23330871781048879
CDO1	0.009011081432811001	-0.026626528189094292	-0.354449706465135	0.33342465446753206	0.07953706288993936
CEACAM1	-0.1552909700254429	0.10705511333759561	-0.41917265028133543	0.0774021519299628	0.15324140783461648
CEACAM7	-0.11474110357779341	0.047763050566004196	-0.3199511562234811	0.1518272980164655	0.0829836689485034
CEACAM8	0.06007387621874	0.06121356480585595	-0.0903678838188458	0.06301329035323895	0.23171797655269
CEBPG	0.0156192078168724	0.19544420691376427	0.019233705001984073	0.030762393715754444	-0.059917920710420985
CEP55	0.0144177302924976	0.15372016274116293	-0.21553961478413897	0.09700077373274184	0.09809571089759188
CERS2	-0.03770100059356104	0.043926057589886415	-0.1001526717557252	-0.01215760452827181	0.1866677393343148
CFL1	0.10664426462720453	0.19215020342645364	-0.24763358778625957	0.3003424547239393	0.16757672053875988
CHEK1	0.022680681631982936	-0.18366582829771258	0.2448854961832061	0.063517280800767	-0.1932965653049936
CHEK2	-0.3105819400508858	-0.23030574382113517	0.3376583767014981	-0.42422333269306534	-0.03791266664420443
CHI3L1	0.1012244814285769	0.13862264675765584	-0.20027476954446907	0.48550003630428584	-0.268835272567995
CHIC2	-0.23084643509983177	-0.07037808732304468	0.01712540228260375	-0.12060819104815279	-0.07578555814413707
CHMP3	-0.12825772572700989	-0.021685522958128343	-0.03663562857520776	-0.11163771912975404	0.340153505625974
CHN1	-0.30119449952219285	-0.18218080755466734	0.048251642034492885	-0.12518912589386094	-0.11031593852637805
CHST4	0.19977024218898876	0.26520357269893924	-0.1969465648854962	0.18707824110850907	0.12979241250589077
CIDEB	0.2972887354386133	0.05615067843998413	-0.0250381679389313	0.29008144334969954	-0.08233918007798169
CIDEC	0.21418974839210372	0.05353488268767407	-0.09145038167938932	0.13784451820424132	-0.043092163486866425
CISH	-0.0838030573251423	-0.041724044172601366	0.19416883144860111	-0.11387047351234912	-0.25690471313450414
CITED1	-0.006611384026055704	-0.06014849465856672	-0.12815031130022092	0.06676744613018479	-0.1263876154962198
CKB	-0.0594731374565526	0.2407367548642855	-0.27598840193323176	0.0516014346199752	0.33829764082520875
CKM	0.1009241120474832	-0.08509509008885804	-0.021676080240331255	0.1548043038599256	0.19460068053738497
CKMT2	-0.0315387850148385	0.1759546862805097	-0.2869790905057941	-0.18085310499020155	0.15880900223691224
CKS1B	-0.18502753875371922	-0.13752464559521896	-0.35231262813158126	-0.27338836995775323	0.020149389265451303
CLK1	0.05872944713977038	-0.19437280483524738	0.26564885496183205	-0.029029382240975544	-0.2684674518124911
CLK2	-0.13623429298151338	-0.18503851759739653	0.30259541984732824	-0.06587436739298297	-0.44094950356955326
CLK3	-0.2201707563416821	0.06697807090864955	0.20546481692595683	-0.25999184366218275	-0.16119511412361043
CLUAP1	0.06879306084402771	-0.1829794836478706	0.33129770992366414	-0.10321558130124639	-0.06774660142033727
CMC4	0.020287429331774624	-0.297075387421804	0.1295249868683997	-0.255187350733438	-0.15903003691477838
CMPK1	0.07630322032481676	0.14152426679741528	-0.24244274809160307	0.27016328029400477	0.09094749231771304
CNN1	-0.0883085980415478	0.07356607788327083	-0.08639902405653162	-0.19300921218433031	-0.10790528198735107
CNOT2	0.16342107030196976	0.02004126377538568	0.2351145038167939	0.1612743457831975	-0.3350208645581062
CNOT8	0.2484054781644899	-0.19105220226401678	0.12669821548926016	-0.08707742092120815	-0.06389477385491796
CNOT9	-0.22981088011214498	0.024022062744469132	-0.2784732824427481	-0.027292581594079574	0.32534277864091515
CNRIP1	0.1976430527596546	-0.024705026154829755	-0.2222561466895937	0.2892657344562071	-0.028368219097411707
COL4A3BP	-0.3511318064985353	0.022509023829955996	-0.03571973786082756	-0.24857998792891897	-0.142106219030025
COMMD3	-0.2207714951038695	-0.03129303312945102	-0.12700351239405355	-0.07070388878217755	0.12938028896763468
