	coef	cohenD	pval
AMOTL2	-315.92470486127	-0.240238640704491	0.285964841388839
AMT	25.3269097229583	0.210626217185353	0.349127009421169
ANKRD13A	2.45942708357283	0.0262983545489237	0.906679153381083
ANKRD45	-277.679357638865	-0.164673020758878	0.463672064993747
ANXA1	3.57741319428153	0.0317226836352923	0.887549943324857
ANXA11	42.7952777772292	0.205801336918895	0.360216393239673
ANXA2	-35.0484635414684	-0.263385178446686	0.24242007121409
AP2M1	63.2244010421767	0.428552511107449	0.0589587616262213
APCS	-24.5555381939995	-0.0931756132323369	0.678046740977488
APEX1	17.2071267356878	0.0753345863902722	0.73709220778479
API5	-74.7403906241155	-0.117449410243447	0.60089952172554
APOBEC3G	-137.245399305708	-0.208128021764698	0.354840937208841
APP	1.87116319487554	0.0089349533068257	0.968228451941069
APPL1	111.922274306479	0.145378402523201	0.517504417663599
AR	-5.55620659846839	-0.0262146325117105	0.906974866610829
ARAF	58.9925000000312	0.416627419829103	0.0661962723500523
AREG	-208.79058159626	-0.255548663860985	0.256597332932652
ARHGDIA	18.7193576387521	0.210524977353534	0.349357403271656
ARHGDIB	-31.3180815979373	-0.368380511216096	0.103489088968249
ARHGDIG	-11.7379687508083	-0.117958642361397	0.599325005085873
ARIH2	1575.22890625229	0.350377371074873	0.121178053711848
ARL1	-44.4364843750413	-0.349187969520366	0.122426870870033
ARMC3	-10.3785850694374	-0.0863333511575354	0.700477831430236
ARNT	93.7049479170829	0.343374513316204	0.12867886435755
ARRB1	33.7497829865622	0.300049653105379	0.183533786934197
ARX	22.7788541672503	0.0462165733956106	0.836793059489443
ASB1	-16.400755208479	-0.157594570169403	0.48304364486735
ASCL1	-56.260338538794	-0.0307824030927329	0.89086144186222
ASNA1	553.719713542042	0.442070782966793	0.0515753932605895
ASPSCR1	23.3551215277183	0.181428376146762	0.419620914676954
ATF1	5.88665798654156	0.0407672594386805	0.855807183432827
ATF2	88.0270052077499	0.200856608468224	0.371812454626648
ATF3	52.6297743050304	0.28914295111312	0.199797936563748
ATF4	1.79443576463542	0.015637711196189	0.944425201382851
ATF5	55.0992534729697	0.286019185519122	0.204648236549051
ATG12	-23.2197048609895	-0.196943912425235	0.381153587517243
ATG7	-25.4952777772195	-0.161758355388011	0.471594748274879
ATIC	21.3105642365522	0.188564852460436	0.401646250896623
ATP5B	83.1926909709593	0.171154081330092	0.446328836840956
ATXN3	-100.379305556323	-0.195978586900831	0.383480594406503
AURKA	38.463064236104	0.259705380917361	0.249005823559194
AURKB	45.3420052081458	0.366757702571215	0.104992608648647
AXIN1	-8.06944444499015	-0.0530372949820658	0.813131267872098
AXL_int	-15.8673784720621	-0.0784912683498873	0.726516973923152
BACH1	-102.387838542646	-0.0519884185668362	0.816759221350351
BAD	-1.16065104084585	-0.0100688082180646	0.964199213072842
BAG3	-3.93217881959355	-0.049631081284341	0.824927509718563
BAG4	41.5058940974062	0.242994926518129	0.28051347906383
BAGE2	-19.1783593746832	-0.121909346636354	0.587174914374201
BANK1	421.949244793613	0.18684264653593	0.40594031352025
BASP1	13.7376475690625	0.167130348696828	0.457051644864451
BATF	-717.543098958521	-0.216968096465347	0.334890889716784
BCKDK	27.5310590269899	0.15997898370542	0.476468624342342
BCL10	-689.720156249636	-0.307799167273354	0.172599455707001
BCL2A1	20.299331597823	0.196893313672183	0.381275340650664
BCL2L14	-117.764331597468	-0.258700473221482	0.250826276707942
BDNF	30.8890451380413	0.249142732938692	0.26861485229346
BID	-32.9486718744901	-0.167840144102947	0.455149468793377
BIRC2	56.9067708337082	0.612317608303723	0.00764686080441513
BIRC3	31.2631250009477	0.343177296465299	0.128895314062015
BIRC5	-27.8967187502187	-0.230122602968078	0.306594875651787
BIRC7	-78.0033680563226	-0.169580680381124	0.450504300092023
BLK	31.0140104167249	0.30825579307064	0.171971001023288
BLZF1	1.53237847168794	0.0114130496060368	0.959423565398042
BMP7	50.5098263882398	0.489127355559521	0.0317053186678823
BMPR1A	86.4199479171969	0.445999173157935	0.0495836183495063
BMPR1B	-21.1029600698442	-0.24783478702835	0.271116236289979
BMPR2	-9.2433680554438	-0.128862636298209	0.566077611168452
BMX	-47.8029861118852	-0.130339799846665	0.561643889194744
BOLA3	-4.09728298609367	-0.0260787509120182	0.907454839734013
BOP1	30.5801388890739	0.168506371351416	0.453368191997549
BPI	-88.6642534720626	-0.162613371907026	0.469262775691156
BPIFA1	-46.4588888887605	-0.531354363592239	0.0199406713137684
BRAF	-19.9061197917188	-0.0784837785399255	0.726542003787828
BRD2	-27.8399479166979	-0.356592161884231	0.114817180423887
BRD3	29.3035850703435	0.137156386108988	0.541408373491168
BRD8	145.543020833385	0.466086874804074	0.0403964491447034
BRDT	-43.8329079862399	-0.243793179897878	0.278948221491869
BRSK1	24.9960416669896	0.225125886852156	0.317147099450164
BRSK2	109.630460069459	0.366260986332239	0.105456329219179
BTF3	223.579782985947	0.291835021972675	0.195687033945337
BTG1	2.09037326328139	0.0181799337447069	0.935409141597902
BTG3	20.12649305524	0.0928074640159927	0.67924649523964
BTRC	65.2255642365738	0.469691878340864	0.0389136198488364
BUB1	-66.2152517367296	-0.354191785569988	0.117241504599479
BUB1B	-32.255512153365	-0.13680384870505	0.542445740434326
BUD31	-695.89918402875	-0.225391158187641	0.316580859395272
C1D	-58.3335416671665	-0.308034412362705	0.172275469282119
C1orf174	-121.777638889416	-0.316197536199798	0.161318034945476
C1orf216	-99.626744790906	-0.274286228464909	0.223645878257491
C21orf2	-99.6825781250312	-0.289428768460969	0.199358454700853
C21orf33	-110.55845486024	-0.452411235828302	0.0464738713766152
C4BPA	9.17256076338506	0.0784110463989005	0.726785079584865
C6	-4.75163194471873	-0.0737349425970371	0.742470776505912
C6orf106	-316.896024305834	-0.389868399195497	0.0851786934642057
CA1	45.7520833325927	0.265581480387073	0.238549342407937
CA4	-90.7497309021872	-0.585225973712075	0.0106434905526126
CA9	-49.475998263969	-0.319935887973763	0.156482671289215
CAB39L	76.3099218759166	0.272446742849417	0.226737340482522
CABYR	-77.7101562496775	-0.608984478908424	0.00796856989303417
CAGE1	-94.9614843751879	-0.269562951948011	0.231646211851533
CALM2	64.818211805427	0.239303399568663	0.287831027760814
CALM3	-134.343142360938	-0.271965299162321	0.227551566838848
CALML4	10.576362846865	0.0886129603604458	0.692973731633077
CALR	-18.4766406258326	-0.165539534779334	0.461331348173468
CALR3	-24.4955121528025	-0.0807134180323349	0.719104119660036
CALU	23.3672916676349	0.192196117030156	0.392683751417963
CAMK1	-51.8159201390736	-0.355617961563366	0.115796209196982
CAMK1G	-11.6843315972193	-0.0298883176899975	0.894012051223882
CAMK2A	-27.1265625003749	-0.094070014644909	0.675135463014425
CAMK2B	-12.8288541680519	-0.00815268071691796	0.971008804917381
CAMK2D	-28.1105295141988	-0.148353013722691	0.508995453834314
CAMK2G	1124.2430034741	0.306878661323249	0.173871669058473
CAMK4	-142.080225693228	-0.210536009904338	0.349332291462031
CAMKK1	-97.7269878466358	-0.17759044732534	0.429483731855832
CAMKK2	-62.9499739585313	-0.190007351538663	0.398071064315947
CAMKV	14.3386631940834	0.209800223934836	0.351009614112704
CAPG	-24.707022569584	-0.224639560076785	0.318186954938931
CARD8	-27.1352517365531	-0.221510630709558	0.324931569699254
CARD9	1320.67430556083	0.350434603867542	0.121118218984158
CARHSP1	-43.5446961814467	-0.253678361038391	0.260066022021107
CASP1	-5.77638888885471	-0.0799681699253465	0.721587228501507
CASP10	-6.60263020866672	-0.101228371029631	0.652016405857136
CASP3	-29.7857552078031	-0.107293342483858	0.632690782586687
CASP4	23.740026042521	0.211504423491253	0.347132583224492
CASP6	72.648741317021	0.0936303966215986	0.676565804636076
CASP9	2.30685763924995	0.0280993279330886	0.900321226042296
CASS4	97.2681423609384	0.183170531233896	0.415189023973279
CBFA2T3	126.906067710062	0.128232239013101	0.567974955302726
CBFB	-733.722777778094	-0.22645266261071	0.314321774737032
CBLC	-61.7756510414479	-0.44339468477995	0.0508966534960326
CBX5	14.0684809041871	0.01247395357068	0.955655561451292
CCDC110	-45.0421180558634	-0.113294884871478	0.613815602754727
CCDC183	-202.080807291303	-0.217156926919985	0.334472933382213
CCDC33	45.2402256949171	0.14209746683106	0.526975950984904
CCDC36	-4.54078125060397	-0.0172259188065495	0.938791655003428
CCM2	-81.6715364576145	-0.144455046904038	0.520160887599595
CCNA1	-40.1866319440736	-0.309591144511377	0.170143169899361
CCNA2	-74.2856510421975	-0.419382027996827	0.0644613257927802
CCNB1	6.15978298535413	0.0484126456921572	0.829157096318969
CCNB1IP1	-20.0011111109897	-0.167943934365779	0.454871703223086
CCND1	23.2995746530817	0.166122829843538	0.459759488454821
CCND2	42.2674565979277	0.279634079105061	0.214832984815258
CCNH	80.6259982641147	0.285871836539705	0.204879164112317
CCNI	71.862708333979	0.367751667020292	0.104069625151941
CCR5	-2.48456597117694	-0.026517187325306	0.905906280114418
CCT3	23.5884461809793	0.160009879001747	0.476383759759475
CCT5	12.2813541663333	0.114560306555747	0.609868296314658
CD276	-50.8658333338021	-0.235813146353723	0.294869330832224
CD5L	-54.342135416218	-0.207540373903309	0.356193713447234
CD96	37.9561805556459	0.0763279114396946	0.733758871908335
CDC20	113.643229167803	0.455254431926137	0.0451494334419985
CDC25A	38.2676909716669	0.181423591500228	0.419633125308911
CDC25C	14.5925954863747	0.108983306731809	0.627350309102932
CDC42	-43.4132725690414	-0.177528029399976	0.429645261906096
CDH19	-65.068437500375	-0.398896633217799	0.0783259340189981
CDK1	69.3443836798227	0.364084057554185	0.107508221524339
CDK10	21.8467361104067	0.105120943987622	0.639584550014294
CDK11B	25.7633854165624	0.040905167470191	0.855324881369532
CDK14	-422.420234375334	-0.203782653181049	0.364922251524998
CDK16	495.178463541449	0.376180646911535	0.0965040661592124
CDK17	0.97195312547881	0.00537717860227553	0.980876155775543
CDK18	59.1909461817295	0.425971739756701	0.0604655897785455
CDK19	362.220937500842	0.327798174033619	0.146679627825613
CDK2	9.90664062473971	0.0158813408816889	0.943560828981468
CDK20	16.3078645832182	0.104026250066964	0.643070499235885
CDK3	-93.649565972625	-0.40414217465421	0.0745588643594746
CDK4	39.6518663189893	0.271424610079676	0.228468520100223
CDK5	37.919461805656	0.152526257098711	0.497184875127228
CDK5R1	-7.51174479165628	-0.101082548043405	0.652484075797156
CDK7	66.1350781240209	0.340767360704397	0.131563619805372
CDK8	-1.09585937429238	-0.00995485395066967	0.964604117773353
CDK9	44.749027777479	0.293418550401379	0.193298622835953
CDKN1A	-16.8838802072913	-0.0619688727794941	0.782410946428307
CDKN2A	-68.3376475705004	-0.134363015471286	0.54965566209865
CDKN2B	-35.9046614580211	-0.173085278961879	0.441234686903243
CDKN2C	-24.2496354160521	-0.183051296843425	0.415491444257425
CDKN2D	40.0091579858119	0.0404669450403701	0.856857654656917
CDO1	-36.7462760416351	-0.268693033556627	0.233142007570903
CEACAM1	-20.9968749999274	-0.164060090700138	0.465331838691366
CEACAM7	-76.8798437503953	-0.376221390644019	0.0964686151662978
CEACAM8	-73.7050260415622	-0.177717165187789	0.429155911993545
CEBPG	-6.93085937594767	-0.0480174199524682	0.830530144911069
CEP55	-105.379852429719	-0.425260039965849	0.0608868069578825
CERS2	25.5443576384273	0.124632127014616	0.578869454017437
CFL1	26.0632552084695	0.206893947360977	0.35768562190445
CHEK1	456.174539930105	0.433712422165893	0.0560411937305196
CHEK2	57.4282291660725	0.172918406787242	0.441673521061489
CHI3L1	-12.3811024310616	-0.105531123590535	0.638280452831402
CHIC2	-18.9481249994835	-0.168895173542762	0.452330516047548
CHMP3	-11.2612673613638	-0.0757121469955594	0.735824616316483
CHN1	-41.8079253474269	-0.183166036377076	0.415200422103207
CHST4	14.7070920137185	0.189881191637712	0.398382965372078
CIDEB	154.961744792416	0.244330041871556	0.27789892600153
CIDEC	9.71468749974026	0.0854366699310699	0.703437794675737
CISH	47.258107639198	0.313014770786598	0.165524733946688
CITED1	-130.655008680104	-0.111541173705301	0.619304956955864
CKB	-37.4597482637088	-0.0897364549026481	0.689286580820598
CKM	-44.1672048605107	-0.395935427227793	0.080521368295516
CKMT2	-21.1970833339898	-0.0987919874619363	0.659848325033733
CKS1B	97.2525954866138	0.174468858320239	0.437606021953137
CLK1	93.4983593748231	0.377312610586251	0.0955230926931293
CLK2	18.9583680552811	0.223681757438015	0.320241562334182
CLK3	-137.993897569115	-0.0803532652636923	0.720303745305796
CLUAP1	-4.21989583352152	-0.0497134921771086	0.824641620160412
CMC4	-14.6996788197812	-0.133896882906865	0.551038016951168
CMPK1	-33.354366319052	-0.306072242193988	0.17499206214818
CNN1	-77.3937326384269	-0.156134567385992	0.487094267129909
CNOT2	-183.164652776792	-0.182700728487634	0.416381376649485
CNOT8	86.5511892359166	0.337675234198737	0.135050956780708
CNOT9	-184.319114583228	-0.235789044340557	0.294918339232617
CNRIP1	-102.250199653199	-0.350338824683749	0.121218365792457
COL4A3BP	-203.478255208135	-0.203954029181835	0.364521233874442
COMMD3	-153.336406250543	-0.326385143600551	0.148405269880269
COPG2	35.2729774287605	0.155781778812575	0.488075839550303
COPS6	158.944852430949	0.139807328279828	0.533640267252223
COQ8A	51.176432289449	0.263424974224882	0.24234953750788
COQ8B	86.9517621526661	0.232302332904746	0.302066774525669
COTL1	-29.1331336806765	-0.249450017907524	0.268029535390956
COX6B2	-0.668029513916741	-0.0068567859242124	0.97561544757299
COX6C	12.3883420139875	0.15660595275744	0.485784417905427
CPA4	-9.85634548596873	-0.134974902414404	0.547843709258347
CPM	-14.7472135418438	-0.0940701938587996	0.675134880167303
CPXCR1	19.1473784721397	0.212359658813112	0.34519744179104
CRADD	-262.608116320729	-0.283756930785762	0.208214982293778
CREB1	6.66294270783334	0.0730276543916701	0.744853040812112
CREB5	10.7592187509897	0.0898491629002164	0.688917102065831
CRISP2	-248.92659722249	-0.184882486199176	0.410861539988022
CROT	55.8109895836249	0.219275062104034	0.329808160291895
CRX	15.3121614586575	0.0358479866958612	0.873045775066647
CRYAB	-1209.1332118078	-0.253600520579996	0.260211099699222
CSAG1	13.2038888885802	0.148003313028323	0.509991893236228
CSAG2	5.70759548593724	0.0439595125742099	0.844657445670241
CSK	-93.505286456386	-0.137420189695235	0.540632773284437
CSNK1D	45.4952604168125	0.468304826228259	0.0394784773388115
CSNK1G1	40.7639322912606	0.348090134272207	0.123588624900561
CSNK1G2	78.9929340279366	0.400102534113435	0.0774462229438286
CSNK2A1	438.736493055458	0.24363448719168	0.2792589113446
CSNK2A2	181.195269098011	0.408162574308967	0.0717748244023449
CSRNP1	-14.4533246525411	-0.0911480105105417	0.684664704248391
CST4	-34.2208072916143	-0.263982681786736	0.241362608913874
CSTB	-30.4019704859273	-0.219079171600319	0.330237759568554
CT45A1	-2.10405381846442	-0.0119298173745077	0.957588044775834
CT47A1	6.33856770610494	0.00421542217531121	0.985007358712697
CT55	-51.8899565968854	-0.309509398414208	0.170254635935422
CT62	-122.036927083646	-0.26611205542759	0.237620969153688
CT83	-26.9200260416562	-0.22711579893597	0.312915990570459
CTAG1A	-107.558220486417	-0.343042023690526	0.129043945462632
CTAG2	2.57225694556197	0.00695158685071988	0.975278419532723
CTAGE1	-11.895972221677	-0.0990597492195888	0.658985705666157
CTAGE5	-28.155894097448	-0.183251096361024	0.414984757598161
CTBP2	-85.9153645819999	-0.167543859533279	0.455942926868038
CTCFL	-17.7134461810217	-0.0949934702935919	0.672134803774911
CTNNA2	24.8436197911982	0.0926744541788668	0.679680162345544
CTNNB1	5.23002604172948	0.0052829168526102	0.98121133235117
CTNNBL1	-30.064487846729	-0.190747262977672	0.396244826077319
CTSD	-41.1930381941774	-0.316451726234129	0.16098565009779
CTSE	-34.2708767369582	-0.210056952488007	0.350423776892884
CTTN	6.89291666692671	0.0418012514097069	0.852192380838605
CUL4A	-10.5067013894057	-0.0767268816751547	0.732421467931963
CUL5	5.58302951428135	0.0736191000491839	0.742860782033371
CWC27	-180.205217013428	-0.419964491432397	0.0640994118188837
CXCR2	-18.4490364586042	-0.1931909072977	0.390250187341024
CXCR4	2.14267361155207	0.0219092133358442	0.922198746460907
CXCR6	9.37369791645834	0.134410797362006	0.549514059448941
CXXC1	85.6055729158541	0.39196998764738	0.0835408919916726
CYCS	-66.0408940963024	-0.284053238710727	0.20774521575646
CYLD	16.2059114591145	0.189170110680177	0.400143752504066
CYP1B1	-4.60980034722935	-0.0282495326061225	0.899791251146104
DAPK1	-34.4570138888027	-0.151201208965929	0.500918662178157
DAPK2	12.2571961810732	0.116692564795689	0.603243156952521
DBNL	119.966527776803	0.120449170838012	0.591652024979077
DCAF12	-28.5092013883335	-0.0934408403223923	0.677182912766545
DCBLD2	-9.63995659632309	-0.0604390048930768	0.787649932843617
DCDC2	-98.1272048613753	-0.312078274152284	0.166778399470833
DCLK1	-38.2738802092702	-0.356051116814606	0.115360084330945
DCLK2	147.006684027667	0.293782400670148	0.192752929489947
DCT	-71.6331684013744	-0.372403689021683	0.0998368001907114
DDB1	14.0559635406875	0.183706723978497	0.413830690451126
DDB2	33.1547916663855	0.240573722168119	0.285298249888761
DDIT3	291.515460069426	0.235153435157581	0.296212778165772
DDR1	-3.0588628472291	-0.0373755218522622	0.867685852462669
DDR1_ext	-30.1788628467299	-0.113046976303306	0.614590262301229
DDR1_int	75.9479600693437	0.101356038195916	0.651607078060715
DDX43	-21.0656684022922	-0.0592364495069154	0.791774946999827
DDX5	1.63964409718834	0.0129837126591518	0.953845408193184
DDX53	6.02975694306328	0.0534805312031671	0.811599383128421
DDX55	-15.562239583594	-0.0649667947218773	0.772173982070712
DEDD	-12.0882031250209	-0.168458311953154	0.453496552975829
DEK	15.3730468751208	0.163201258183392	0.467663152781609
DFFA	-139.012673611416	-0.114310600603343	0.610646308577325
DGKA	30.362473958937	0.184552814739817	0.411692755180122
DGUOK	-64.4007118053224	-0.29826625803738	0.186122616630844
DKK1	-46.90213541601	-0.19503436515874	0.385765288006218
DKKL1	-7.5662760422089	-0.0629870526144126	0.77892977148611
DLX1	28.6711197910304	0.103746872944547	0.643961437734301
DLX3	72.3125173622495	0.286258866118827	0.204273017757325
DLX4	62.0973697925214	0.229452261148789	0.307996592819831
DMAP1	56.4153645838024	0.370903117898482	0.101186593668995
DMPK	391.148758681113	0.260198751625743	0.248115506001355
DMRTB1	-278.685564234561	-0.166247685426659	0.459423425970998
DMRTC2	-34.6940885414785	-0.157577028797117	0.48309220062367
DNAJA1	89.2647916666455	0.185698067861816	0.408809548010383
DNAJA2	-150.817317707947	-0.416210682630794	0.0664621325729505
DNAJB1	-22.351935763916	-0.167262496599374	0.456697158090388
DNM1L	0.62616319397949	0.00544766951988978	0.980625505933143
DNM2	-57.4414930554477	-0.412681134955415	0.0687499752158344
DNMT3L	-144.104513888604	-0.315117314154797	0.162736454034687
DNTT	27.1330555558335	0.1621563774238	0.470508373294866
DPF2	5.01250000009383	0.0524844378385931	0.815043038687735
DPPA2	57.8876822902076	0.13381560407984	0.551279234405918
DR1	-25.9313194452396	-0.0671910604780239	0.764604735699796
DRD2	-1.07995659715642	-0.00949094840985394	0.966252571614808
DSTYK	6.54899305534395	0.0519085441742261	0.817035663637262
DTYMK	-40.0448003469788	-0.316428064001019	0.161016569110482
DUSP10	57.5566493062394	0.394472082830107	0.0816249581045729
DUSP11	-28.4642274300105	-0.191154669381013	0.395241476542985
DUSP12	-84.5912326388423	-0.436858267322353	0.054323283578453
DUSP13	-26.2985937492393	-0.291734143960371	0.195839930486331
DUSP14	19.0332812492189	0.172008419960744	0.444071047816669
DUSP18	-28.9534809029681	-0.143299080292993	0.523496647235731
DUSP4	-35.0677777775107	-0.385618516474684	0.0885715868521468
DUSP6	-64.5725954865932	-0.111239226707031	0.620252291370732
DVL2	96.8249479166555	0.173964316152636	0.438927235161844
DXO	-12.6605642367707	-0.169260398843202	0.451357011869056
DYNC1LI2	-1.19103298593763	-0.0126532733949634	0.955018770128538
DYRK2	0.0363107644060652	0.000318907488592624	0.998865700615802
DYRK3	-61.0523090279052	-0.153362843994537	0.494835303771332
DYRK4	-36.2043750009587	-0.174898009007878	0.436484069768917
E2F6	28.4336892364781	0.0805630407055119	0.719604922915535
E6	-731.998706598354	-0.231237462395252	0.304273205244809
E7	-173.802230903874	-0.0728875708361992	0.745325161671011
EAPP	-885.656493055416	-0.268681343382257	0.233162155872222
ECI2	-58.9189062516979	-0.377544718034927	0.0953229544425902
EEF1A1	41.1012934013951	0.422018448574055	0.0628368044734765
EEF1A2	17.429878472084	0.132647622088599	0.55475137756681
EEF1D	161.204904513062	0.142346258936134	0.52625458041488
EEF1G	-126.078133679157	-0.183147995988911	0.415246171104712
EEF2K	14.9672743049479	0.231234514110629	0.304279329248945
EFHD2	-167.664253471762	-0.439464333984619	0.052934253658206
EFS	-47.1978993063022	-0.101152560508616	0.652259520926245
EGFR_ext	-21.638437500021	-0.118102607446433	0.598880218934377
EGFR_int	-1.18917534790579	-0.00399582971378789	0.985788278439155
EGR2	36.1243836806876	0.387472584112217	0.0870779765036983
EHF	92.7299652786659	0.143661741438256	0.522448917042734
EHMT2	20.1618749998542	0.135428794628555	0.54650156609529
EIF4A2	15.8503298596978	0.147589665494598	0.51117188492061
EIF4A3	-22.968203126094	-0.229977338347906	0.306898264767705
EIF4E	72.3402170140833	0.294792760204157	0.191243670150784
EIF4EBP1	-18.3303385425302	-0.0620140960085083	0.782256232521256
ELF1	-179.061684027979	-0.0841272136298662	0.707768568432639
ELF2	98.8594097225314	0.376885704008322	0.0958920949670862
ELF4	159.325225694188	0.255478515084046	0.256726837961589
ELF5	3.9733246521649	0.0143579515691593	0.948966724822978
ELK1	-16.5854253476561	-0.0139671324030905	0.95035398105101
ELK3	56.4649826387294	0.430057597548767	0.0580947487577399
ELL3	86.6079166684169	0.211309495865005	0.347574628903691
ELMOD1	-24.3293489577608	-0.101474717148784	0.651226664326301
ELMOD3	-14.7637413189274	-0.165570357908327	0.461248209689846
ELOA	91.8421180551047	0.382869289469989	0.0908250081159339
ELOVL4	-104.444296875449	-0.118394966299467	0.597977433832964
ENO1	-46.1095138885834	-0.167072135866813	0.457207850766625
ENO2	-70.4859201387711	-0.0947211363583557	0.673019169787712
EPAS1	0.246779513509738	0.00125463098166214	0.995537514399649
EPCAM	-196.422508679917	-0.265603602498348	0.238510582204787
EPHA10	159.628845485687	0.25914920000127	0.250012213224126
EPHA2	-40.1312847215772	-0.408150866466423	0.0717828040476618
EPHA3_ext	-10.3754166668541	-0.109643394525638	0.625269730550338
EPHB3_int	0.601657986448124	0.00225168136271126	0.991991288902982
EPHB4	30.9957378469062	0.221363474784682	0.325251092444329
EPPIN	-70.2909201386457	-0.118942685099818	0.596287811781892
EPS15	482.943776039751	0.149027662935035	0.507076045827477
ERBB2	-56.4019618052716	-0.419934864974958	0.0641177788679312
ERBB3_ext	78.5495659734579	0.157054394383511	0.484540128256909
ERBB3_int	36.9375868068629	0.0279413846729132	0.900878554254533
ERCC2	42.7659722225104	0.420367360385335	0.0638500906918987
ERCC3	64.8468750008751	0.49377535001906	0.0301651102993062
ERCC5	43.0233680558853	0.282462325458973	0.210276658381054
ERG	-8.71194444451064	-0.0266509748888132	0.905433814091911
ESR2	118.540920138635	0.574766007521104	0.0120608657611493
ESRRG	-22.6676909724586	-0.0674736647054151	0.763644646618813
ETNK2	-3.07539062486432	-0.0251752053809713	0.910647291595658
ETS2	-15.050225694625	-0.0490536797597752	0.826931220709436
ETV4	-57.693229167001	-0.109883022151989	0.624515181918316
ETV6	116.188246528677	0.272190261197834	0.22717084292255
ETV7	92.1150868054792	0.35060055039773	0.120944861325801
EWSR1	28.2859201386876	0.240153418711786	0.286134548023811
EXOSC10	51.543871527656	0.316906200890394	0.160392683072689
EXOSC4	11.7320833347087	0.0699144465800366	0.75536815785435
EXOSC8	-21.5120746528223	-0.212564181304114	0.344735709429113
EXT1	63.0053211813436	0.373647878850957	0.0987287588812118
EXT2	20.588229166698	0.210413213615951	0.349611860862875
EZH2	38.5013802090107	0.238122828357546	0.290198680307928
EZR	18.3784548603651	0.153588046687514	0.49420385225516
FADD	61.9804253477086	0.116522225904964	0.603771202783733
FAF1	-91.1921614585418	-0.194471498448537	0.387131256262274
FAIM	-31.4774739574996	-0.30635332370796	0.17460092149749
FAM133A	-42.3982725688748	-0.0815979862314595	0.716160726936867
FAM46D	11.6685329869999	0.0666174257723814	0.766554673268272
FAM50B	51.3113454864471	0.128946128682143	0.565826551920239
FANCC	48.017569444948	0.422476834563968	0.0625579044278616
FAP	-2.25581597122904	-0.0139512273442024	0.950410441109091
FAS	-15.0471614577396	-0.119480915693451	0.594629622068288
FASTK	61.6259895816869	0.282145727468287	0.210783128900388
