	cohenD	fc_case_control	pval	padj
epiandrosterone sulfate	-0.0982200860408789	-0.10842230305533848	0.661692301782547	0.8973469788389811
N-acetylhistidine	-0.158004266767082	-0.10226189955652122	0.481910344531534	0.8239134759307647
gamma-glutamylglycine	-0.464326522322737	-0.23779222797855043	0.0411381047305383	0.487722447484369
gamma-glutamyltryptophan	0.0138200527417701	0.006434531247631456	0.950876096672691	0.9827625323182854
stachydrine	-0.0426410896029559	-0.09374230620550812	0.849258657299704	0.9657700272186344
alpha-hydroxyisovalerate	-0.229742370312658	-0.1697432897416847	0.307389430868027	0.7309368440324019
gamma-glutamylmethionine	0.140835279603682	0.07758755262555758	0.530643561160697	0.8425433197174056
gamma-glutamylthreonine	-0.228256631681547	-0.10269669665055448	0.310507426062496	0.7309368440324019
p-cresol sulfate	-0.140679826939694	-0.1506222103240287	0.531096180753235	0.8425433197174056
erythronate*	-0.467977527869376	-0.25786100997183237	0.0396127949350586	0.487722447484369
N-acetylproline	-0.0169314960822924	-0.010485319532547865	0.939835777542427	0.9797292446814478
eicosenoate (20:1)	-0.305668380049655	-0.3162767615944474	0.175555225343153	0.6639422038219278
linolenate [alpha or gamma; (18:3n3 or 6)]	-0.0212581723760051	-0.026354500195572058	0.924503488295349	0.9793818347746204
aconitate [cis or trans]	-0.0102041117325587	-0.003498886624495091	0.963718462007048	0.9850858029586096
heme	-0.474550688770002	-0.4036244384638078	0.0369897827873054	0.4728452956304943
stearoylcarnitine (C18)	0.065009903400697	0.031711551377450097	0.772027069022693	0.9372090620515758
laurylcarnitine (C12)	0.175394973367698	0.15204102743410028	0.435186941934396	0.7960919748144727
isovalerylcarnitine (C5)	-0.196378978754566	-0.11791685866559713	0.382514338331049	0.7785421299693278
1-linoleoyl-GPC (18:2)	0.323413015626182	0.12460610039841061	0.152086480508911	0.659035085645666
7-methylxanthine	0.345766961701714	0.5982060054729956	0.126075972801774	0.6202277839667265
1,3,7-trimethylurate	0.0089100910419888	0.012222014026937972	0.968316811520288	0.9869204005984876
1,7-dimethylurate	0.157889354862526	0.2386895543711999	0.48222806434904	0.8239134759307647
1-methylurate	0.28516146362514	0.4230613234279223	0.205995181728373	0.689760911209453
5-acetylamino-6-formylamino-3-methyluracil	0.128517946436136	0.21291576764625392	0.56711466045481	0.8670153526549761
5-acetylamino-6-amino-3-methyluracil	0.0890030170818294	0.12835014268712233	0.6916927746243	0.9036750217993532
indolebutyrate	-0.101501457396126	-0.09279346174175498	0.651140963860153	0.8933232428330805
1-methylxanthine	0.256363094010266	0.3740209739918819	0.255097158299252	0.7103886744239012
N1-methylinosine	-0.371816007041843	-0.2352782325421437	0.100363677851669	0.598235180902364
N2,N2-dimethylguanosine	-0.45171102522501	-0.2394803612642399	0.0468051185957625	0.5020663420693201
N4-acetylcytidine	-0.391633830669821	-0.30169361846268394	0.0838011046032442	0.57170647506919
N6-carbamoylthreonyladenosine	-0.291630128729168	-0.1651182967194234	0.195997675409903	0.6729887819090845
orotidine	-0.301764209289229	-1.6409764264795321	0.18107061122379	0.6639422038219278
phenylacetylglutamine	-0.212059308955916	-0.18211525019428632	0.345876243337981	0.7533420517699395
4-hydroxyhippurate	-0.333235886720454	-0.3513146198855753	0.140184518286349	0.6314601391207724
5,6-dihydrouridine	-0.530997531776025	-0.2606677901211016	0.0200210800283388	0.3643713369627968
3-(3-amino-3-carboxypropyl)uridine*	-0.360282823936865	-0.24367305957873622	0.111168296181273	0.6202175624754468
1-arachidonylglycerol (20:4)	-0.399130885228595	-0.4110689563636959	0.0781544000739303	0.57144348799628
cysteine-glutathione disulfide	-0.0946246109611739	-0.06865810526297052	0.673332733140377	0.9002751685927499
5-methyluridine (ribothymidine)	0.447051839366134	0.15492519407781488	0.0490612006835231	0.5020663420693201
isovalerylglycine	-0.291784932151987	-0.314262008465226	0.195762941818783	0.6729887819090845
7-methylguanine	-0.0809879545862103	-0.03387883560329927	0.71819014473335	0.9136687572686862
1-stearoyl-GPE (18:0)	-0.263777871912459	-0.0942110289957484	0.241724708269778	0.6978970799536184
3-methylcytidine	-0.157584792047082	-0.0955175502851669	0.483070711066694	0.8239134759307647
N1-methyl-2-pyridone-5-carboxamide	-0.375584777989633	-0.5165357307333626	0.0970237446133801	0.5950415782358167
N1-methyl-4-pyridone-3-carboxamide	-0.354927093989664	-0.6340546009527901	0.116494546031499	0.6202277839667265
gamma-glutamylisoleucine*	-0.266138581303846	-0.1515265477037889	0.237574623894051	0.6978970799536184
oleoylcarnitine (C18:1)	0.148639898650563	0.0741472612178548	0.508178779120629	0.8307822567750192
gamma-glutamyl-2-aminobutyrate	-0.783615907636759	-0.6655193982980069	0.000761375393911	0.1615638585879142
2-methylbutyrylcarnitine (C5)	-0.434049058231308	-0.3138697528179294	0.0558551837336963	0.5114258462877435
phenol sulfate	-0.423884733629161	-0.7583273726371758	0.0617077999829157	0.5237758062549884
1-palmitoleoyl-GPC (16:1)*	-0.0671432836742633	-0.035444931844748034	0.764767083949271	0.9348132212790052
glutamine_degradant*	0.111292190375896	0.1052076608952866	0.620086075602142	0.88428941695413
2-hydroxy-3-methylvalerate	-0.258455431844543	-0.18339642563236602	0.251271616986313	0.706682461300835
homostachydrine*	-0.436617198829075	-0.3567750720324247	0.0544533251164707	0.5114258462877435
1-arachidonoyl-GPC (20:4n6)*	-0.124480991989885	-0.05139340399952968	0.57932899250661	0.8695179284359077
2-palmitoyl-GPC (16:0)*	-0.286716757828592	-0.11492894055806355	0.203557609269049	0.689760911209453
1-palmitoyl-GPE (16:0)	-0.373146866562801	-0.13408507571301964	0.0991737372688944	0.598235180902364
1-oleoyl-GPE (18:1)	0.203019049137079	0.11581021035094376	0.366712487729909	0.7679411339379235
1-linoleoyl-GPE (18:2)*	0.430417846649393	0.24231562777539106	0.0578895414113758	0.5161412053568885
1-arachidonoyl-GPE (20:4n6)*	0.138959053823931	0.04460576397660775	0.536119723653167	0.8427405043951665
N-acetylcitrulline	-0.185846574253291	-0.257185694512879	0.40843657833031	0.7856062507902646
2-hydroxypalmitate	-0.22862435597545	-0.08003035602525924	0.309733739264009	0.7309368440324019
gulonate*	-0.49319203522041	-0.551502070232641	0.0303547373112347	0.4245718858610851
glutarylcarnitine (C5-DC)	-0.590035930570472	-0.38824563249741967	0.0100438684535875	0.2880147143042253
beta-hydroxyisovaleroylcarnitine	-0.337408245266493	-0.18835374523873188	0.135355453487944	0.6272396833232056
tiglylcarnitine (C5:1-DC)	-0.464400288179352	-0.33179702574280334	0.0411067919497323	0.487722447484369
hydroquinone sulfate	-0.344417767211778	-0.5783467483676844	0.127538656947866	0.6202277839667265
catechol sulfate	-0.258182605409875	-0.2687074267183417	0.251768115336207	0.706682461300835
cholesterol sulfate	0.0139978855217692	0.006146196580616248	0.950244813809616	0.9827625323182854
7alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)	0.0278332340994834	0.013113599752167587	0.90126020970832	0.974960208019769
3beta,7alpha-dihydroxy-5-cholestenoate	0.148684798120603	0.08752552715246002	0.508051027331188	0.8307822567750192
N-acetyl-aspartyl-glutamate (NAAG)	-0.079853957340287	-0.03524058966715419	0.721968041199928	0.9162776216664158
tetradecanedioate (C14-DC)	0.415334438240663	0.3883977492711761	0.0670240632500988	0.5428437489187391
hexadecanedioate (C16-DC)	0.351598471780441	0.25409793134064246	0.119906542574012	0.6202277839667265
octadecanedioate (C18-DC)	0.291097587707636	0.22778900667472973	0.196806790758129	0.6735871128850802
undecanedioate (C11-DC)	0.231656709942029	0.10477944858110515	0.303403218170141	0.7309368440324019
glycerophosphoglycerol	-0.159130997575031	-0.1688572404574089	0.478801203506867	0.8239134759307647
glycerophosphoethanolamine	0.0173113018640816	0.0061053921104073875	0.938488877790503	0.9797292446814478
3-(3-hydroxyphenyl)propionate	0.175613996491093	0.29896939755277785	0.434615989821663	0.7960919748144727
ectoine	-0.231679022316314	-0.49400218597065526	0.303356964690921	0.7309368440324019
1-arachidonoyl-GPI (20:4)*	-0.352057514098248	-0.20207248908375025	0.119431313033837	0.6202277839667265
1-palmitoyl-GPI (16:0)	-0.384731017698312	-0.28721153519689674	0.089293956787736	0.5823144152370322
glycolithocholate sulfate*	0.170322470986514	0.21018908761983504	0.448532945658899	0.8071450667282554
taurolithocholate 3-sulfate	-0.103947024510191	-0.19783725284940912	0.643323097844539	0.8910780767794464
deoxycarnitine	-0.402171091363944	-0.1406656718175679	0.07595631325963	0.5637923737300584
N6-succinyladenosine	-0.354031972269383	-0.27641992664094756	0.117404355899426	0.6202277839667265
1-ribosyl-imidazoleacetate*	-0.542343645799611	-0.4322598167385708	0.0176009611220661	0.3643713369627968
N2-acetyllysine	-0.283855351690175	-0.2777451743723976	0.208058858815138	0.689760911209453
3,4-dihydroxybutyrate	-0.331994527451132	-0.2464917655317616	0.141647043459702	0.6314601391207724
indoleacetylglutamine	-0.538804017989174	-0.9368221166499366	0.0183263179231878	0.3643713369627968
hexanoylglutamine	0.0528510244744335	0.0709030955607525	0.813775262035421	0.95438530307059
N6-acetyllysine	-0.244426636169171	-0.07997339011191117	0.277710423811309	0.7239576404515943
dihomo-linolenate (20:3n3 or n6)	-0.508165281486995	-0.3419953652445699	0.0258045983314677	0.3750503949272223
mannitol/sorbitol	-0.376695042761859	-0.8999313221289746	0.0960572707923749	0.5948587929561531
tryptophan betaine	-0.172382915683935	-0.3863229194911341	0.443083454464833	0.8015642217942865
4-vinylphenol sulfate	0.0258553458588818	0.04134048419618033	0.908244045811516	0.9756856203332476
4-ethylphenylsulfate	-0.0128007969405508	-0.037828545633812716	0.954494914036534	0.9827625323182854
thymol sulfate	-0.112183200494185	-0.37736296682064807	0.617292791706235	0.8826787762807484
pyrraline	0.105851868395822	0.12148081875767575	0.637261492458797	0.8910780767794464
N6-carboxymethyllysine	0.161082515040671	0.05756306656096916	0.473442635051922	0.8239134759307647
1-oleoyl-GPI (18:1)	-0.23106902896788	-0.1845297858871244	0.304623199058542	0.7309368440324019
1-linoleoyl-GPI (18:2)*	-0.318063792976224	-0.1744649821831311	0.1588899392137	0.659035085645666
o-cresol sulfate	-0.169291627110537	-0.41415540569259934	0.451273829362402	0.8092184808258361
dimethylarginine (SDMA + ADMA)	-0.367521641537632	-0.11237105459009342	0.104282637639595	0.6051772800510681
gamma-glutamylalanine	0.111814335080031	0.10896115499537094	0.618448489937041	0.8831411141631231
N-acetylserine	-0.545912412558456	-0.22737383916953438	0.0168957090171789	0.3643713369627968
1-stearoyl-2-oleoyl-GPE (18:0/18:1)	-0.128615751667913	-0.09303675834974806	0.566820304996145	0.8670153526549761
4-allylphenol sulfate	-0.0003076130903899	-0.0005050530091499408	0.998905872832037	0.998905872832037
1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)	-0.356885201969871	-0.06532257605453745	0.114523990066789	0.6202277839667265
1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)	-0.144003839993643	-0.10466109400793257	0.521461599879681	0.8332390925788276
1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)	0.203659799617153	0.20504026664021327	0.365209900093904	0.7679411339379235
sphinganine-1-phosphate	0.855826563091317	0.31107652098698285	0.000259831748621	0.0918938284289603
glycosyl-N-stearoyl-sphingosine (d18:1/18:0)	-0.0166183622474952	-0.008377032656388611	0.940946371659185	0.9797292446814478
cyclo(leu-pro)	0.0960400241679787	0.1142495429465701	0.668740578668824	0.8996979740238534
succinylcarnitine (C4-DC)	-0.245000578766852	-0.1281276583861345	0.276592214726573	0.7239576404515943
bilirubin (E,E)*	0.056803893999088	0.042259824943701035	0.80013719405331	0.9485425283693428
bilirubin (E,Z or Z,E)*	0.22083065615343	0.20800236761347077	0.326409755135723	0.7457005334889986
N-methylproline	0.003403335083623	0.008337363903549565	0.987895388469711	0.993513750868591
beta-cryptoxanthin	-0.186250124060936	-0.23189883694841204	0.407424117956678	0.7856062507902646
5alpha-androstan-3beta,17beta-diol disulfate	-0.152235617881305	-0.2558729168446747	0.498002556972211	0.8296718336274073
5alpha-pregnan-3beta,20alpha-diol disulfate	-0.178073002926834	-1.4420323526330059	0.428236150740701	0.795102339028994
glycocholenate sulfate*	0.256855169975635	0.1779476675911069	0.2541937758286	0.7103886744239012
taurocholenate sulfate*	-0.225780848479986	-0.255166536810943	0.315750265414947	0.7375471247885846
androstenediol (3beta,17beta) disulfate (1)	-0.245139751270874	-0.5036109247902676	0.276321537668055	0.7239576404515943
pregnenediol disulfate (C21H34O8S2)*	-0.0920618076145624	-0.11778205111671762	0.681679036789683	0.9002751685927499
androstenediol (3beta,17beta) disulfate (2)	0.104541710799547	0.12083084732498743	0.641428059190305	0.8910780767794464
21-hydroxypregnenolone disulfate	0.108693515247109	0.15877570950990752	0.62826468018476	0.8910780767794464
5alpha-androstan-3alpha,17beta-diol monosulfate (1)	0.0474076489613964	0.054826610254707926	0.832649575872322	0.9567444189714148
5alpha-androstan-3beta,17alpha-diol disulfate	0.0218124801237861	0.038728410480889534	0.92254114884102	0.9793818347746204
androstenediol (3alpha, 17alpha) monosulfate (2)	0.0478919168601724	0.05235914545578207	0.83096626413885	0.9567444189714148
androstenediol (3alpha, 17alpha) monosulfate (3)	-0.0238443314677987	-0.027776206401348716	0.915352265545033	0.9790209211121774
androstenediol (3beta,17beta) monosulfate (1)	-0.021406712839425	-0.03291491717857934	0.923977584486849	0.9793818347746204
androstenediol (3beta,17beta) monosulfate (2)	-0.166299176918511	-0.2748507951659661	0.459284871830688	0.8121687483539333
4-hydroxycoumarin	-0.299805465659663	-0.7617294487633542	0.183886641649159	0.6639422038219278
pregnenediol sulfate (C21H34O5S)*	-0.0921324027121086	-0.12258946745394199	0.681448590565272	0.9002751685927499
2-hydroxyglutarate	-0.251246891355002	-0.6455139967372909	0.264624734100304	0.713557880517886
gamma-CEHC	0.101951307199374	0.10498142581650402	0.649699934597249	0.8933232428330805
N-acetyl-beta-alanine	-0.420521416644461	-0.1975449708475854	0.0637549668239081	0.5296681946852179
sphingomyelin (d18:1/18:1, d18:2/18:0)	-0.137616488047096	-0.04952057911576519	0.540056010616773	0.847632288852657
palmitoyl sphingomyelin (d18:1/16:0)	0.0360591425516099	0.006031721572325271	0.872304496805133	0.9667730156856134
cysteine sulfinic acid	-0.0379600885655005	-0.02447153825474966	0.865636308791464	0.9667730156856134
3-hydroxyhippurate	0.13353996924231	0.21066115300985375	0.552097651025519	0.8539003028251831
16alpha-hydroxy DHEA 3-sulfate	0.0662834335627534	0.14414138137718394	0.767690697487923	0.9362296896950416
pregnenolone sulfate	-0.183988355252827	-0.2782944305840434	0.413118310917924	0.7882068475072587
andro steroid monosulfate C19H28O6S (1)*	0.0263099958180895	0.05543569361207689	0.906638036489118	0.9756856203332476
ergothioneine	-0.263588173330152	-0.31805764692532673	0.242060438664403	0.6978970799536184
13-HODE + 9-HODE	0.126238482558393	0.12073256280544382	0.573996016671684	0.8695179284359077
tridecenedioate (C13:1-DC)*	-0.1767551361569	-0.16035146144758827	0.431648395175024	0.795102339028994
N-acetyl-cadaverine	-0.152142856607959	-0.31547550503834526	0.498263684198988	0.8296718336274073
cinnamoylglycine	-0.117775285615884	-0.2345334590164169	0.599891714180513	0.8738360026975167
stearoyl ethanolamide	0.69769769747367	2.2321330394690233	0.0025334615634571	0.1919951315638979
cis-4-decenoylcarnitine (C10:1)	0.118273778666736	0.10476951502052678	0.598351576905958	0.8738360026975167
2S,3R-dihydroxybutyrate	-0.482937349061083	-0.40323235832658755	0.0338629634335345	0.4494754277657208
(16 or 17)-methylstearate (a19:0 or i19:0)	-0.216828496525342	-0.12879098199114986	0.335200099926193	0.7503107721976598
2R,3R-dihydroxybutyrate	-0.441149774408742	-0.3092517059118111	0.0520521184049248	0.5020663420693201
4-methylbenzenesulfonate	-0.172237520652965	-0.42141742782825053	0.443466727797593	0.8015642217942865
alpha-ketoglutaramate*	-0.32125083342465	-0.17612458991088742	0.154808749808167	0.659035085645666
2,3-dihydroxyisovalerate	-0.246010558329777	-1.3116544258919636	0.274632082304334	0.7239576404515943
3-methylglutaconate	-0.444075904232244	-0.7850244351231002	0.0505503861646208	0.5020663420693201
5-(galactosylhydroxy)-lysine	-0.510499002452446	-0.2730335271818693	0.0251523993016055	0.374040500470516
cysteinylglycine disulfide*	0.125712379929604	0.04105161025957972	0.575589948913222	0.8695179284359077
isoursodeoxycholate	0.0943138807103344	0.21848223890561203	0.674342535160648	0.9002751685927499
formiminoglutamate	0.0451775308953416	0.04795602278849758	0.84041143156802	0.9624776177819022
hydantoin-5-propionate	0.0387775240350323	0.04455534820322624	0.86277185322526	0.966632456464626
sulfate*	-0.482860038839837	-0.16659524681328283	0.0338907014337961	0.4494754277657208
4-hydroxy-2-oxoglutaric acid	0.0612332116529601	0.053912404747299573	0.78492895649687	0.9453003664508276
4-hydroxyglutamate	-0.0025437262704516	-0.002372848346544064	0.990952595323441	0.9956446057179648
S-methylcysteine	-0.463778529791964	-0.28862833273081073	0.0413713668931133	0.487722447484369
androsterone glucuronide	0.0417570322664323	0.0779879523801742	0.852346905352484	0.9660321179656662
argininate*	-0.304229418566949	-0.6308065692597788	0.177572981501117	0.6639422038219278
2-oxoarginine*	-0.204831357792555	-0.20458555500637576	0.362472695667524	0.7675983185761308
cis-4-decenoate (10:1n6)*	-0.089620215965911	-0.1361564907839889	0.689667713815863	0.903379560936581
1-lignoceroyl-GPC (24:0)	-0.150701745115749	-0.11380214059669799	0.502329997579935	0.8301746533213568
1-(1-enyl-palmitoyl)-GPC (P-16:0)*	-0.173330569125725	-0.0787276826422688	0.440590094487559	0.8015642217942865
1-methyl-5-imidazoleacetate	-0.2801222598474	-0.4634281157317712	0.214041383886215	0.6918812939184311
glycoursodeoxycholate	0.172906555696648	0.34478872084225093	0.441704696297816	0.8015642217942865
S-methylcysteine sulfoxide	-0.321078316820888	-0.3548540772637458	0.1550275696057	0.659035085645666
(14 or 15)-methylpalmitate (a17:0 or i17:0)	0.0275424841793934	0.01918048573475038	0.90228635999511	0.974960208019769
eicosanedioate (C20-DC)	0.299777826411201	0.2240779022742818	0.183926613039694	0.6639422038219278
16-hydroxypalmitate	0.0435924812594022	0.02055842703556844	0.845937826081416	0.9650968101853572
oleoyl-linoleoyl-glycerol (18:1/18:2) [1]	-0.332706837588184	-0.24254628790400073	0.140806370809312	0.6314601391207724
oleoyl-linoleoyl-glycerol (18:1/18:2) [2]	-0.396666976409145	-0.3005678560381496	0.0799743143138962	0.57144348799628
1-(1-enyl-palmitoyl)-GPE (P-16:0)*	-0.0854630728258849	-0.03875392685359251	0.703350572411392	0.907556768572764
1-(1-enyl-stearoyl)-GPE (P-18:0)*	-0.153812505817299	-0.071395884381081	0.493574923065111	0.8286123312849412
linoleoylcarnitine (C18:2)*	0.404655746919635	0.2208686591334152	0.07419829083794	0.5623170469932453
isoleucylglycine	-0.273230929883316	-0.4462933193786378	0.22541564745513	0.6978970799536184
leucylglycine	-0.208023014029618	-0.1821499073966887	0.355082424052214	0.7595613949987884
2-O-methylascorbic acid	-0.530020204403102	-0.270552692672215	0.0202427904859119	0.3643713369627968
carboxyethyl-GABA	-0.334121278146372	-0.17503324151251962	0.139148635626895	0.6314601391207724
beta-citrylglutamate	-0.445547946429535	-0.2700334109172247	0.0498090054476689	0.5020663420693201
trimethylamine N-oxide	-0.302890406317033	-0.31451423767092196	0.179466351660229	0.6639422038219278
N6-methyllysine	0.35893382753388	0.42504951754257037	0.112491053931397	0.6202277839667265
imidazole propionate	-0.245163888413458	-0.5335792087857316	0.276274612000425	0.7239576404515943
valylglycine	-0.228662881968249	-0.17037603971276216	0.309652756293058	0.7309368440324019
prolylglycine	-0.0748494141946279	-0.08716496709564552	0.738722156250124	0.9177801027885032
N-palmitoylglycine	-0.180540550496395	-0.09798916196385005	0.421890329207356	0.7936624810088735
mannonate*	-0.610618551125442	-0.33879944474263163	0.0078093386465649	0.2725621417354953
2-stearoyl-GPE (18:0)*	-0.260386907060147	-0.1220580983510051	0.247776566782917	0.7038620726830364
(R)-3-hydroxybutyrylcarnitine	-0.187035584935828	-0.27363533088744674	0.405457864894604	0.7856062507902646
N-acetylcarnosine	0.0117994792635166	0.010512643368922655	0.958050974813814	0.9834596574031588
margaroylcarnitine (C17)*	0.0485070530215735	0.030251288579607055	0.828829195570844	0.9567444189714148
histidine betaine (hercynine)*	-0.369322644767283	-0.32303765162761144	0.102624243411684	0.6051772800510681
retinal	-0.467875349751559	-0.34104045170752467	0.0396548079661125	0.487722447484369
2-hydroxydecanoate	0.180892319772723	0.1581659406579817	0.420990278433765	0.7936624810088735
4-methylcatechol sulfate	-0.0334502754292676	-0.043167580934241716	0.881470931024686	0.9667730156856134
3-methyl catechol sulfate (1)	0.192963841013283	0.31531638685398283	0.390804837046585	0.785310477474293
guaiacol sulfate	-0.197048054608718	-0.21946035695093757	0.380903072206968	0.7785421299693278
2-aminooctanoate	0.167791261750284	0.12977856860776438	0.455280322435781	0.810490641114704
gamma-CEHC glucuronide*	-0.229214380447958	-0.2398824176437552	0.308495050310941	0.7309368440324019
dimethyl sulfone	0.409153747490131	1.399618407358595	0.0711019572215434	0.558309536868155
2-piperidinone	0.0168590358406099	0.03733001288766191	0.940092762298871	0.9797292446814478
N-acetyl-1-methylhistidine*	-0.351230946737947	-0.6780158461691602	0.120288114776139	0.6202277839667265
indolin-2-one	-0.197660166829304	-0.1813216258211472	0.37943271267025	0.7785421299693278
2-aminophenol sulfate	-0.165326250006859	-0.39250899980252313	0.461906869837609	0.8132863997633711
1-stearoyl-GPS (18:0)*	0.100870139301177	0.11493548895707587	0.653165542569682	0.8933232428330805
sphingomyelin (d18:1/14:0, d16:1/16:0)*	-0.122430189454677	-0.04227560208758485	0.585581812314687	0.8695179284359077
sphingomyelin (d18:2/16:0, d18:1/16:1)*	0.0654350699227507	0.01680150536379157	0.770578561681279	0.937012774298023
2-hydroxyphytanate*	-0.382391744863103	-0.272725605192172	0.0912211814289415	0.5885862999915314
6-oxopiperidine-2-carboxylate	-0.269066468047351	-0.20402211263242945	0.232499046237427	0.6978970799536184
S-allylcysteine	-0.292464560906913	-0.7678884351333418	0.194734882865141	0.6729887819090845
N-delta-acetylornithine	-0.138950418101452	-0.3773552816675273	0.536144995727368	0.8427405043951665
acisoga	-0.387404325182056	-0.3278664222673396	0.0871325952041439	0.5742092143577434
2-aminoheptanoate	0.0980544206761513	0.06396464579497654	0.662226846777495	0.8973469788389811
N-formylanthranilic acid	0.0497457737704591	0.03507089316184029	0.824529639356433	0.9567444189714148
N2,N5-diacetylornithine	-0.313263451793906	-0.15559025051159095	0.165193048189183	0.6634088393447388
1H-indole-7-acetic acid	-0.077377426240575	-0.07728518563080829	0.730242528677815	0.9165969578782012
3-methoxytyramine sulfate	0.215287567547105	2.015554583239605	0.338625666320876	0.7513396061205811
methionine sulfone	-0.310353726879313	-0.2691308086075733	0.169106024390532	0.6634088393447388
1-linolenoyl-GPC (18:3)*	-0.179108831753947	-0.15838597839384708	0.425565428665547	0.795102339028994
1-(1-enyl-oleoyl)-GPE (P-18:1)*	-0.10445705484132	-0.04833173211183041	0.641697680538646	0.8910780767794464
fructosyllysine	-0.0287682017087893	-0.016789445477503242	0.897961555833026	0.9741689271358288
N-methylpipecolate	-0.0617654816255628	-0.07462325275485736	0.783106879522344	0.9441777263331896
O-sulfo-tyrosine	-0.655613236018805	-0.3658276470044827	0.004418328361088	0.1997460054650052
ferulic acid 4-sulfate	0.057819094114056	0.09045153812270733	0.796644401731474	0.9485425283693428
etiocholanolone glucuronide	-0.0341845091399614	-0.047519754506353935	0.87888945761284	0.9667730156856134
N-acetyltaurine	-0.50990938324753	-0.3002708108541874	0.0253157907354944	0.374040500470516
1-palmitoyl-GPG (16:0)*	-0.0707074363487887	-0.0479923171996823	0.752685291031668	0.9246631626187736
3-methylglutarylcarnitine (2)	-0.303720256060724	-0.8518811928397924	0.178291145671031	0.6639422038219278
methyl glucopyranoside (alpha + beta)	-0.146040835853406	-0.3008754143083953	0.515603032819416	0.8308166399896746
2-keto-3-deoxy-gluconate	-0.194877821180086	-0.15389020181427374	0.386144888296397	0.7810013786304953
sphingomyelin (d18:2/14:0, d18:1/14:1)*	-0.0074088565795946	-0.004476631402050996	0.973652838095177	0.989384913790693
sphingomyelin (d18:1/24:1, d18:2/24:0)*	0.0998493631423491	0.020478363738372248	0.656444585989791	0.8933232428330805
octadecenedioylcarnitine (C18:1-DC)*	-0.0018180325727439	-0.0016048040970930047	0.993533639069881	0.9972934636264368
octadecanedioylcarnitine (C18-DC)*	0.0908561722099625	0.07925180561200436	0.685619295244414	0.901232917397002
myristoleoylcarnitine (C14:1)*	0.020470974172092	0.018621038247617197	0.927291099809064	0.9793818347746204
N-formylphenylalanine	0.410477091152352	0.29060756543119326	0.0702118172219723	0.558309536868155
4-hydroxychlorothalonil	-0.0624772910054873	-0.04636805786274445	0.780672095321318	0.9432696342611564
tyramine O-sulfate	-0.155270460724678	-0.35673010776488245	0.489500420940086	0.8270062844226612
3-hydroxypyridine sulfate	-0.0524919235718461	-0.10335510977853428	0.815017145620114	0.95438530307059
4-methylguaiacol sulfate	0.0349509902955974	0.06432342334477416	0.876196006107121	0.9667730156856134
phenylacetylcarnitine	-0.0766179827522588	-0.09199930234599461	0.732786430359423	0.9168310150070385
arabonate/xylonate	-0.378953087643056	-0.4180914425692411	0.0941158946232107	0.5945662465044896
methyl-4-hydroxybenzoate sulfate	-0.690114611480005	-1.6446450552307148	0.0028050964606033	0.1919951315638979
4-vinylguaiacol sulfate	0.0411646877694645	0.07567848543006492	0.854417417492296	0.9660321179656662
vanillactate	0.223508154538723	3.102349703529276	0.320614906871486	0.7427345331673508
eugenol sulfate	0.0366346678925213	0.09227214890224368	0.870284654640482	0.9667730156856134
p-cresol glucuronide*	-0.0779816637576403	-0.12414381956757073	0.728220676390695	0.9165969578782012
6-hydroxyindole sulfate	-0.227630716006864	-0.20363047669228695	0.311827331760507	0.7319663694643759
sphingomyelin (d18:1/20:0, d16:1/22:0)*	0.016934804942309	0.004804738870249592	0.939824042616724	0.9797292446814478
sphingomyelin (d18:1/20:1, d18:2/20:0)*	0.189046966848904	0.06782898944615584	0.400449166458862	0.7856062507902646
sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*	-0.255409027425648	-0.13466166484799724	0.256855168064064	0.7111882877332291
behenoyl sphingomyelin (d18:1/22:0)*	-0.0337145271226799	-0.008565842025569098	0.880541705930423	0.9667730156856134
sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	0.10918030424746	0.027721716849453265	0.626729061069714	0.8901734053480143
sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*	-0.0100721692199172	-0.004627437537611075	0.964187270832689	0.9850858029586096
lignoceroyl sphingomyelin (d18:1/24:0)	-0.0262298871409635	-0.010053410554690938	0.906920985005368	0.9756856203332476
sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	-0.115380679195187	-0.042982083538292574	0.607315415875329	0.8754913807659295
dopamine 4-sulfate	0.0008912134583178	0.00230997838829208	0.996830113592487	0.9977705193600273
dopamine 3-O-sulfate	0.0331398700407619	0.08598672919778035	0.882562665165358	0.9667730156856134
3-hydroxyhexanoate	0.0225752950855357	0.014822825879284157	0.919841448059533	0.9793818347746204
N-carbamoylalanine	-0.422737951094385	-0.491181758446504	0.0623994978992967	0.5254433910409031
3beta-hydroxy-5-cholestenoate	-0.242196102333785	-0.14952892775254129	0.28208593257876	0.7299833523562546
1,2,3-benzenetriol sulfate (2)	0.0500614860451728	0.14052563967504922	0.823434665257318	0.9567444189714148
3-methoxycatechol sulfate (1)	0.237275611102642	0.4359676215859368	0.291905999554063	0.7309368440324019
