	cohenD	fc_case_control	pval	padj
ELOA	0.594643450353758	0.118277013274527	0.009498407372548	0.3962627593902517
ESR2	0.816517719921245	0.1617993268626801	0.0004697884340624	0.3962627593902517
FOXA3	0.535004078545623	0.1687454001297815	0.0191345970849054	0.3962627593902517
FTHL17	-0.568122217156533	-0.3493436730269509	0.0130475284087801	0.3962627593902517
GATA3	0.53076098575358	0.088978881349632	0.0200745423282728	0.4013546129800236
GFAP	-0.540351000369865	-0.3951297693814554	0.0180060837377189	0.3962627593902517
GK2	-0.57696273109665	-0.120942655814739	0.0117497750479173	0.3962627593902517
GLS2	-0.526025734361742	-0.7459064485248837	0.0211718141409467	0.4013546129800236
GNAZ	0.611262499371147	0.1008339231762523	0.0077473915816799	0.3962627593902517
GNG3	-0.550486376147264	-0.0857824294512659	0.0160288256259908	0.3962627593902517
GTF2F1	0.535831363464595	0.1743316810686209	0.0189559698521653	0.3962627593902517
HIF3A	0.656306602600317	0.1379051056592147	0.0043788204177748	0.3962627593902517
HOXA9	0.571565836669535	0.0906110154141057	0.0125273839472935	0.3962627593902517
HOXB7	0.59310495797938	0.0982408265929486	0.0096774727662824	0.3962627593902517
HOXC10	0.547850907030961	0.121832192107298	0.0165233183955406	0.3962627593902517
HRH1	0.571463278419393	0.1299320113008487	0.0125426005639046	0.3962627593902517
HSPA1A	0.503623577934019	0.0733254757031025	0.0271167098506818	0.4238631345592009
HTATIP2	0.635216214706062	0.1093493262844193	0.0057386425589907	0.3962627593902517
IP6K2	0.634203692110981	0.1987596096806717	0.0058127949400172	0.3962627593902517
ISG20	0.577836906268639	0.1699525839903507	0.011628009147026	0.3962627593902517
ITPK1	-0.516331013440662	-0.2266842323220624	0.0235857316652014	0.4013546129800236
KAT2A	0.615962218680556	0.1986492484825331	0.0073087025847701	0.3962627593902517
KLF4	0.59837516411536	0.1216269289508441	0.0090765180924293	0.3962627593902517
KLK3	-0.66604316403557	-0.1086844914492731	0.0038574333567959	0.3962627593902517
MAGEC2	-0.610301886670017	-0.2455770504157136	0.0078399670005629	0.3962627593902517
MAP3K7	0.583387377050982	0.0893007247224797	0.0108811392268248	0.3962627593902517
MATN3	-0.535018462277086	-0.3550889645116726	0.0191314785841108	0.3962627593902517
MLKL	0.534712905116075	0.1671958675316175	0.0191978231257389	0.3962627593902517
MPP1	-0.559433783393567	-0.1078768979083411	0.0144474549961855	0.3962627593902517
MUTYH	0.628047196074509	0.1113683848897113	0.0062829412125308	0.3962627593902517
MYCL	-0.516985142618391	-0.1332400825692178	0.0234155094563214	0.4013546129800236
NHLH1	0.54112775595258	0.3320743409407697	0.0178471825682224	0.3962627593902517
NICN1	-0.557095221622653	-0.1743399739424371	0.014846636808338	0.3962627593902517
NRBF2	-0.5674751705514	-0.6649130009391524	0.0131474076051197	0.3962627593902517
NTRK3_ext	-0.546767684703219	-0.117408058299094	0.016730492797966	0.3962627593902517
PFKFB3	0.595739897276768	0.2130034307732361	0.0093726354711817	0.3962627593902517
PFKFB4	-0.560058852529262	-0.4217090842675168	0.0143424053044228	0.3962627593902517
PHF7	0.626311269588605	0.1916950430951228	0.0064216755971221	0.3962627593902517
PIK3C3	0.502441682873071	0.0741009859185904	0.0274676449954935	0.4252202734879282
PLD2	0.515014280193952	0.0697482949926662	0.023931703631107	0.4013546129800236
PPP2R2C	0.538866086441091	0.0965880211606557	0.0183133721797386	0.3962627593902517
PPP3CC	0.721098427635759	0.0967722561990047	0.0018419794762858	0.3962627593902517
PPP4C	-0.51798858954517	-0.0942758829596202	0.0231564974997835	0.4013546129800236
PRDM4	0.535738170151608	0.2858277549811409	0.0189760175869416	0.3962627593902517
PSCA	-0.61398194239518	-0.1565180328954053	0.0074907035213068	0.3962627593902517
PSG11	-0.518665145680475	-0.1420129665402784	0.0229832976319202	0.4013546129800236
PTGER3	0.564367656783934	0.1138298605362472	0.0136367554262835	0.3962627593902517
PXK	0.541306575202709	0.2102854373250895	0.0178107792521523	0.3962627593902517
RBPJ	-0.522934033168048	-0.4784721721514109	0.0219166672762137	0.4013546129800236
RHOT2	-0.504447839980398	-0.076061410433695	0.0268743056359929	0.4238631345592009
RNF7	-0.516271988702054	-0.2309256728151149	0.0236011452120269	0.4013546129800236
RPLP1	-0.544760794693826	-0.1989626040175043	0.0171204768410256	0.3962627593902517
SEC14L2	-0.689708499433661	-0.2042006446365841	0.0028203824637513	0.3962627593902517
SP2	0.615194197924194	0.1429081744918402	0.0073788034560802	0.3962627593902517
SRPX2	-0.513775452807755	-0.0747740903905898	0.0242612939001409	0.4026874554559469
STK10	0.509318628629095	0.3043185246671225	0.0254804350647781	0.418607147492783
STK11	0.61972905401312	0.1855336041252091	0.0069736239035603	0.3962627593902517
TADA2A	-0.524604933282822	-0.0857835218592982	0.0215112767653583	0.4013546129800236
TCEAL1	0.538383271320394	0.7141405434958242	0.0184142893998341	0.3962627593902517
TFDP1	0.587969908098505	0.1000718674576727	0.0102975647451295	0.3962627593902517
TKT	-0.540461316579172	-0.4444980816080399	0.0179834396259885	0.3962627593902517
TNIP1	-0.517443670527948	-0.1964634073858756	0.0232968368640061	0.4013546129800236
TRIB3	-0.638909938865408	-0.0879342925656744	0.0054754426469918	0.3962627593902517
TSG101	0.686572317474103	0.100576608825181	0.0029410650672008	0.3962627593902517
TSSK6	0.690667732809301	0.1667195809182095	0.0027844010612486	0.3962627593902517
TTF2	0.578562068074148	0.1949166941148104	0.0115278668666934	0.3962627593902517
VGLL1	0.506532510335006	0.1424557131658311	0.0262697242778105	0.4195987849616187
ZKSCAN1	0.55049242312452	0.1634846369904066	0.0160277064456454	0.3962627593902517
ZNF207	0.579813680421423	0.2871801569284191	0.0113568572976955	0.3962627593902517
ZNF276	0.537515982338377	0.2786657805237319	0.0185968153660154	0.3962627593902517
ZSCAN16	0.550902216623518	0.1618678482744193	0.0159520244433151	0.3962627593902517
